fips,0-4,5-17,18-49,50-64,65+
04001,3748,13235,25471,11883,11004
04003,6356,19534,46130,22382,31164
04005,6738,21496,72429,22885,20960
04007,2323,7705,16037,11109,16621
04009,2456,7668,17243,6178,5687
04011,548,1848,4207,1477,1329
04012,620,1869,4304,2682,7189
04013,256368,767889,1976700,815977,742814
04015,8911,26687,65886,47097,71936
04017,6455,20908,39270,19959,21823
04019,51682,156040,441191,182585,228992
04021,25048,75861,187794,79267,101036
04023,3014,9592,18496,8397,9427
04025,9164,28617,71517,52382,83800
04027,14087,37909,85719,30257,43769
