fips,0-4,5-17,18-49,50-64,65+
37001,10060,29149,72623,34708,30353
37003,1805,5339,13852,7695,7721
37005,420,1412,3396,2511,3435
37007,1136,3290,9046,4422,4395
37009,1074,3473,9006,6054,7343
37011,689,1865,7127,3819,4180
37013,2121,6394,15023,9549,11412
37015,706,2082,6373,3669,4340
37017,1467,4627,10518,6019,6935
37019,5478,15943,43401,36142,51604
37021,12341,36584,113924,53220,58291
37023,4209,11959,33046,19550,19031
37025,14293,45140,100353,44309,32038
37027,3933,11967,29337,18027,17272
37029,575,1953,4399,2201,1799
37031,2542,9109,22426,16406,18665
37033,1001,3109,8166,4960,5168
37035,8702,26692,63040,34528,30611
37037,3602,11914,26925,17519,20191
37039,1135,3581,8685,6858,9303
37041,699,1953,4524,3054,3606
37043,544,1321,3214,2725,3806
37045,5891,16637,38517,20950,18996
37047,2721,7613,19122,10308,10376
37049,6113,15706,41129,18218,21446
37051,24717,60311,158069,51417,44031
37053,1509,5195,11430,6978,5489
37055,1538,5233,12628,8913,9563
37057,9205,28271,65058,37522,32898
37059,2181,7026,15462,9678,9775
37061,3184,8524,18210,9602,9815
37063,19950,46653,161215,56371,48164
37065,2813,8339,17704,9689,10191
37067,22353,65990,160882,74618,66134
37069,4204,11990,29491,15713,12988
37071,13586,39110,95638,47780,38767
37073,314,1680,3490,2535,2357
37075,324,1220,2893,1573,2062
37077,3201,9392,23875,13638,10771
37079,986,2876,9151,3929,3544
37081,30494,90079,237850,102333,87184
37083,2614,7499,17097,9950,10515
37085,9700,25694,60827,23856,19073
37087,2643,8382,21894,13637,16106
37089,5363,16780,40343,24622,31376
37091,950,2887,7652,3886,4533
37093,4265,10230,24034,9021,6285
37095,169,657,1753,1111,902
37097,10535,33214,77898,41958,32939
37099,1477,5687,19849,7911,8847
37101,14278,44058,97541,46238,32148
37103,481,1243,3204,2126,2248
37105,4014,11573,26004,12942,11283
37107,3193,9200,19659,11086,11781
37109,4657,14474,34555,20968,18062
37111,2020,6672,16985,9739,9401
37113,1641,5082,12349,7790,11079
37115,920,2853,8568,4447,5079
37117,1059,3340,7256,4457,5532
37119,73893,189840,551013,202030,137905
37121,651,1986,5171,3293,3891
37123,1308,4000,9474,5438,5787
37125,6043,16760,37709,19133,25231
37127,5514,15696,36667,19716,18623
37129,10834,31288,103341,44956,44810
37131,800,2198,5064,3856,5013
37133,16695,34819,110176,25027,21189
37135,6101,22134,70548,26798,24097
37137,451,1304,3755,3094,3786
37139,2538,6199,16898,7587,7612
37141,3558,11152,25233,13675,11932
37143,584,1857,4046,2923,3834
37145,2068,6091,14251,8714,8418
37147,9768,27476,86010,28237,25702
37149,687,2360,5688,4669,6487
37151,8053,24485,55872,31050,26888
37153,2728,7215,16302,8429,7670
37155,8254,21934,46630,21331,18753
37157,4611,14100,33397,20547,19476
37159,8444,24784,59101,30953,26593
37161,3216,9845,23018,14393,14458
37163,3855,10729,22545,11548,10793
37165,2198,5606,13251,6357,6178
37167,3596,10406,25114,13157,12378
37169,2002,6396,15565,10735,10441
37171,3743,11299,25914,15722,14747
37173,608,2308,5372,2936,2789
37175,1332,3941,10959,7033,10426
37177,147,406,1214,601,1055
37179,13585,50647,101392,51362,33972
37181,2738,7422,15797,8202,8163
37183,67636,203543,538519,217035,151920
37185,749,2572,6142,4120,5212
37187,286,1778,3393,2325,3030
37189,1587,5089,30278,8734,9435
37191,7581,20433,48303,22073,20262
37193,3276,9883,23505,14161,15110
37195,4632,13428,30575,15359,15296
37197,1905,5856,13465,8471,7877
37199,933,2446,6215,4118,5085
