fips,0-4,5-17,18-49,50-64,65+
41001,765,2634,5419,3335,4643
41003,3583,11592,49455,15180,16549
41005,20832,68182,167881,83730,81683
41007,1908,5613,15356,8420,10046
41009,2678,8200,20312,11548,10440
41011,2843,8756,21723,13760,17750
41013,1303,3706,8802,5403,6437
41015,782,2560,6234,5542,8345
41017,9632,29644,81579,39844,42327
41019,5304,16111,38307,22755,29330
41021,56,324,612,374,636
41023,312,928,2285,1423,2290
41025,345,1032,2661,1544,1933
41027,1290,4022,9599,4799,4248
41029,11203,34251,84074,42000,51035
41031,1513,4192,9661,4672,4935
41033,4184,12804,29337,18145,23599
41035,3962,11185,26094,13160,15411
41037,367,1191,3016,1629,2051
41039,16664,51371,167166,69176,78251
41041,1907,6186,15705,11069,15765
41043,7389,21406,51475,24646,24878
41045,2004,5978,13061,5253,5405
41047,20896,61974,146058,60747,56857
41049,867,2532,4770,2092,1988
41051,37913,106176,402573,141540,115661
41053,4672,14890,37469,14894,16628
41055,109,250,679,437,433
41057,1127,3843,8965,6009,7527
41059,4959,14937,33652,13593,12946
41061,1287,4508,10414,4483,5500
41063,365,1145,2241,1594,2187
41065,1453,4300,10296,4994,5560
41067,32410,99616,275731,106504,86005
41069,75,142,366,331,520
41071,5526,17628,45264,19893,19811
