fips,0-4,5-17,18-49,50-64,65+
42001,4933,15826,39067,22953,22404
42003,63079,169211,520531,242774,244881
42005,2924,9461,22483,14959,15242
42007,8088,24447,60605,36730,37123
42009,2390,6868,16186,10914,11145
42011,23694,71427,171322,87365,76181
42013,6073,18617,46290,25110,25764
42015,3345,9945,20525,12904,13252
42017,30436,99442,239475,147719,128921
42019,9461,28694,74827,43561,39327
42021,6297,19187,47534,28228,31109
42023,172,556,1365,1062,1320
42025,3033,9421,23304,15030,14403
42027,5726,17613,83201,26952,24549
42029,29052,91648,214171,112383,93642
42031,1849,5215,15088,7615,7530
42033,3625,10893,29451,17943,16990
42035,2003,5616,15448,7226,7414
42037,2739,8754,27535,12869,13158
42039,4423,12739,30038,17586,18403
42041,13888,40240,109980,50590,49724
42043,17211,47322,115910,56152,50889
42045,33040,94319,237064,113682,98090
42047,1387,4441,10213,7474,7188
42049,14127,42211,107745,53669,51792
42051,6213,18342,46074,28192,28146
42053,35,212,3314,1596,1628
42055,8827,25812,58692,32008,31287
42057,691,2191,5171,3264,3228
42059,1638,5102,14019,7449,7057
42061,1954,5885,17540,9019,9446
42063,3746,11298,35207,16280,16682
42065,2406,7041,15588,9494,9570
42067,1394,3820,8356,4945,4904
42069,10990,33309,83806,44013,43716
42071,34742,94351,215988,103490,106580
42073,4334,12823,30448,18210,19608
42075,8103,24470,54053,28051,28915
42077,21721,62823,153140,72598,65126
42079,17194,48857,127345,67575,65007
42081,5905,17518,44052,23141,22954
42083,1810,6048,15269,8787,8235
42085,5273,15668,40173,23811,24927
42087,2984,7481,15991,9593,10025
42089,7806,24645,63976,39627,31730
42091,45608,139368,341443,176505,158301
42093,989,2673,6753,3787,3877
42095,14867,46635,126384,65172,62869
42097,4635,13359,33642,19533,19756
42099,2465,7221,16747,10411,9144
42101,96502,242220,746036,270545,227129
42103,2206,8119,19995,15216,14155
42105,794,2500,5206,3663,4113
42107,6772,21756,53935,30958,29838
42109,2078,6116,15755,7819,7943
42111,3360,9993,26295,16419,17188
42113,158,437,1875,1598,1781
42115,1822,5390,12616,9039,9482
42117,2037,6074,14661,8864,9442
42119,1851,5600,18879,7958,8282
42121,2434,7148,16787,11592,12135
42123,1979,5506,12641,8808,9240
42125,10442,30813,77893,45493,45137
42127,2081,6434,17778,12090,12806
42129,15319,49412,124100,80601,83913
42131,1208,3830,9494,5697,5846
42133,25011,76019,177942,95688,84652
