fips,0-4,5-17,18-49,50-64,65+
42001,4899,15739,39519,22828,23130
42003,61788,168440,522117,235946,249886
42005,2788,9439,22312,14562,15521
42007,8000,24226,60648,35825,37625
42009,2394,6840,16161,10727,11391
42011,23694,71446,172981,86794,78100
42013,6011,18405,46048,24745,26068
42015,3282,9966,20528,12669,13413
42017,30186,98804,240182,145303,132986
42019,9406,28574,75474,43105,40695
42021,6187,19074,47298,27489,31490
42023,173,575,1306,1069,1304
42025,2979,9396,23485,14727,14795
42027,5673,17562,83341,26728,25272
42029,29143,91301,218610,111670,97116
42031,1896,5162,14905,7558,7658
42033,3470,10867,29519,17647,17132
42035,2104,5516,15490,7123,7565
42037,2779,8704,27971,12614,13294
42039,4369,12635,29785,17144,18783
42041,14067,40859,111986,50425,50986
42043,17059,47659,117198,55456,52221
42045,32930,94653,239109,111564,100966
42047,1385,4400,10070,7285,7366
42049,13832,41857,107744,52540,53079
42051,5973,18248,45727,27492,28557
42053,38,210,3254,1537,1676
42055,8748,25808,59152,31896,31775
42057,681,2184,5079,3272,3315
42059,1562,5029,13767,7284,7193
42061,1930,5812,17220,9032,9659
42063,3718,11228,35008,16012,17076
42065,2343,7022,15446,9296,9757
42067,1402,3759,8379,4883,4956
42069,10847,33366,84078,43445,44410
42071,34744,94206,217506,102041,109434
42073,4243,12757,30295,17827,19902
42075,8017,24475,54425,27744,29525
42077,21426,63072,155318,71968,67008
42079,17064,49393,128276,67020,65922
42081,5874,17422,44188,22630,23375
42083,1741,5983,15179,8611,8390
42085,5202,15490,40036,23258,25271
42087,2859,7569,15841,9642,10130
42089,7586,24455,63794,38899,32781
42091,45190,139503,345155,174619,163106
42093,993,2649,6829,3691,3941
42095,14771,46240,128373,64453,64743
42097,4429,13390,33398,19139,20204
42099,2448,7251,16721,10343,9476
42101,94457,240342,747478,265311,232118
42103,2314,8119,20307,15149,14732
42105,766,2471,5166,3589,4196
42107,6693,21864,54169,30606,30226
42109,2079,6035,15701,7693,8160
42111,3322,9905,26136,16032,17404
42113,151,464,1881,1540,1852
42115,1830,5364,12588,8814,9623
42117,1999,6039,14559,8733,9615
42119,1836,5534,18750,7897,8439
42121,2285,7184,16648,11338,12346
42123,1945,5502,12570,8519,9384
42125,10254,30816,78024,44781,46167
42127,2094,6314,17775,11972,13107
42129,15169,48981,123897,78811,85642
42131,1192,3783,9470,5567,5955
42133,25137,76157,179553,94964,87113
