fips,0-4,5-17,18-49,50-64,65+
24001,3100,8956,28152,13354,14200
24003,35746,98139,247292,117827,91932
24005,49254,137171,345502,166800,150859
24009,4925,16861,36043,21048,14914
24011,2081,5845,12645,7116,5719
24013,9547,28819,66477,38808,30667
24015,5935,17441,40459,23120,17411
24017,9763,30714,69308,36817,22108
24019,1751,5147,11505,6855,7354
24021,16620,48955,116127,56600,42039
24023,1330,3813,10130,6650,6790
24025,14349,44441,103205,55966,44548
24027,18496,61777,137687,66596,49360
24029,780,2233,6964,4110,5178
24031,61577,181126,427738,212065,175080
24033,59434,153042,411396,193658,138054
24035,2632,8216,17728,12064,10311
24037,6997,20502,48355,22807,15711
24039,1148,3163,11617,4479,4278
24041,1586,5485,11329,8247,11060
24043,8571,25333,61872,31659,27598
24045,6261,17174,44464,19350,16868
24047,2152,7054,17040,12014,15019
24510,35305,85189,266551,103987,86161
