"state_fips","state_name","state_abbr","geoid_o","geoid_d","quarter","mean_max_norm_prop_flow","median_max_norm_prop_flow","min_max_norm_prop_flow","max_max_norm_prop_flow","imputed"
12,"Florida","FL","12001","12001","1",0.693579610099289,0.733669450202292,0.454748621130088,0.790703964983286,FALSE
12,"Florida","FL","12001","12001","2",0.688613014146373,0.698557990646973,0.544013180448616,0.805351157990358,FALSE
12,"Florida","FL","12001","12001","3",0.69502865660817,0.706727062591219,0.534068537754203,0.805589829415024,FALSE
12,"Florida","FL","12001","12001","4",0.734029815752578,0.758392916810714,0.404621835976318,0.901207388110113,FALSE
12,"Florida","FL","12001","12003","1",0.000312651530237415,0.00030304038465154,0.00016056077659342,0.00084041271352051,FALSE
12,"Florida","FL","12001","12003","2",0.00033164439588606,0.00032401454015248,0.00012729142648847,0.00066538700209886,FALSE
12,"Florida","FL","12001","12003","3",0.00029313504884525,0.000300870644427305,9.40220763835348e-05,0.00060174128885462,FALSE
12,"Florida","FL","12001","12003","4",0.00032528808332758,0.0002943614237546,0.00011282649166024,0.00063645713244239,FALSE
12,"Florida","FL","12001","12005","1",0.000395905266248819,0.00027411051499507,1.8804415276707e-05,0.00160416127245139,FALSE
12,"Florida","FL","12001","12005","2",0.000529225868320099,0.00046287791450355,0.00013018441345412,0.00148699530034267,FALSE
12,"Florida","FL","12001","12005","3",0.000450126759997357,0.00043828752529555,6.65387002098862e-05,0.00123819842129701,FALSE
12,"Florida","FL","12001","12005","4",0.000401684951078014,0.000337756228239305,3.76088305534139e-05,0.00191081789080999,FALSE
12,"Florida","FL","12001","12007","1",0.00271895772751374,0.00263551112570462,0.00208150412178318,0.00416879421749765,FALSE
12,"Florida","FL","12001","12007","2",0.00314688631071472,0.0031851786491776,0.00214370334154459,0.00430331811140025,FALSE
12,"Florida","FL","12001","12007","3",0.00275530279793977,0.00268469190412063,0.00166202101176433,0.00417458019142895,FALSE
12,"Florida","FL","12001","12007","4",0.00299347109443772,0.00298194631484087,0.00211911295233659,0.00417313369794612,FALSE
12,"Florida","FL","12001","12009","1",0.00153818509748482,0.001029180113029,0.00022275999635483,0.00514662381188642,FALSE
12,"Florida","FL","12001","12009","2",0.00147432656071838,0.00132064854981796,0.00031967505970401,0.00384044019689669,FALSE
12,"Florida","FL","12001","12009","3",0.00152545315967948,0.00142334958709843,0.00043250155136426,0.00341661760642937,FALSE
12,"Florida","FL","12001","12009","4",0.00181088405845318,0.0013416227053189,0.00021986700938918,0.00727296923163713,FALSE
12,"Florida","FL","12001","12011","1",0.00385972677666767,0.00175604308814786,0.00058727635402638,0.0160213618157543,FALSE
12,"Florida","FL","12001","12011","2",0.00321906792506089,0.00303763631392959,0.00082594777869228,0.00828551466961365,FALSE
12,"Florida","FL","12001","12011","3",0.00368448618759096,0.00310200527391523,0.00095468569866358,0.0114721398122741,FALSE
12,"Florida","FL","12001","12011","4",0.00542733788408568,0.0037854734445494,0.00071312128703204,0.0272967785143644,FALSE
12,"Florida","FL","12001","12013","1",5.13328784758131e-05,3.61623370705903e-05,1.59114283110597e-05,0.0001779186983873,FALSE
12,"Florida","FL","12001","12013","2",3.71175686158511e-05,3.32693501049431e-05,1.44649348282361e-05,0.00010559402424612,FALSE
12,"Florida","FL","12001","12013","3",3.09549605324253e-05,2.31438957251778e-05,1.59114283110597e-05,8.67896089694168e-05,FALSE
12,"Florida","FL","12001","12013","4",5.29820287313295e-05,4.33948044847084e-05,1.8804415276707e-05,0.0001779186983873,FALSE
