fips,0-4,5-17,18-49,50-64,65+
16001,26406,87665,221389,92616,79976
16003,154,634,1306,1108,1397
16005,5549,16960,38535,14169,13244
16007,425,1351,2256,1152,1368
16009,522,1667,3190,2209,2325
16011,3438,11132,19335,7830,7258
16013,773,4042,9045,5353,5366
16015,307,929,2403,2209,2197
16017,2217,7487,15926,10894,12932
16019,9615,28745,52333,19018,17345
16021,820,2142,4329,2414,2990
16023,128,577,934,487,528
16025,102,281,409,191,172
16027,16568,49261,102091,39690,34795
16029,454,1502,2686,1199,1277
16031,1979,5879,9934,3923,3450
16033,69,155,293,157,102
16035,327,1038,2932,2080,2544
16037,111,380,1091,1235,1594
16039,2245,4885,12965,4831,4120
16041,1118,3435,5803,2280,2079
16043,835,2464,5479,2485,2438
16045,1045,3395,6965,3937,4512
16047,970,3299,5851,2760,2860
16049,922,2463,5220,3620,4895
16051,2397,8195,12890,5035,3717
16053,1853,5581,9929,4122,3303
16055,9803,30300,68381,34249,35003
16057,1979,5646,20983,5873,5834
16059,381,1114,2443,1743,2485
16061,175,627,1053,780,1014
16063,328,1045,2130,956,817
16065,3671,7330,36362,3366,2849
16067,1559,4848,8445,3627,3443
16069,2281,6812,16254,8397,8733
16071,298,952,1719,801,911
16073,734,2334,4620,2249,2347
16075,1674,5045,9651,4772,5048
16077,424,2011,2951,1377,1255
16079,838,1982,4655,3013,3092
16081,705,2098,5243,2424,1631
16083,5937,18670,37405,14974,15135
16085,575,1656,4046,2639,3220
16087,555,1887,3598,2036,2790
