fips,0-4,5-17,18-49,50-64,65+
32001,1589,4182,9731,5114,4998
32003,132177,384769,992904,426562,357352
32005,1732,5903,14727,11598,15664
32007,3673,10745,22891,9693,6850
32009,26,62,202,417,255
32011,92,252,474,458,384
32013,1167,3372,6778,3202,2780
32015,293,1266,2284,1144,758
32017,165,815,1771,860,841
32019,3139,9449,22782,12092,13168
32021,344,692,1492,798,1231
32023,2197,6537,16025,11979,16469
32027,305,791,2854,1475,1080
32029,130,350,1249,794,1616
32031,26640,76600,209519,93930,85081
32033,308,1340,3766,1680,1762
32510,2980,8789,22543,11924,12128
