fips,0-4,5-17,18-49,50-64,65+
05001,1007,2819,5950,3415,3324
05003,1055,3086,6598,3727,3963
05005,1773,5736,13076,8682,13140
05007,20120,57130,134389,50234,41759
05009,1997,6589,13979,7490,8083
05011,606,1899,3961,1807,1935
05013,187,716,1689,994,1118
05015,1511,4693,9858,5859,6705
05017,501,1616,3479,1990,2179
05019,1093,3147,10072,3343,3470
05021,781,2286,5154,2947,3112
05023,1133,3680,8028,5475,6910
05025,292,1303,2647,1631,1580
05027,1340,3456,9961,3687,3905
05029,1146,3612,7627,4511,4158
05031,7526,21027,50642,18331,15723
05033,3638,10998,23626,11923,10954
05035,3288,9471,18633,8653,7221
05037,1027,2898,6290,3205,3123
05039,299,957,2102,1294,1590
05041,674,2016,3882,2046,2168
05043,972,2771,7088,3108,3107
05045,7421,21473,60215,21063,17545
05047,883,2988,6361,3511,3583
05049,595,1946,3846,2715,3200
05051,5083,14738,35447,20065,24702
05053,950,2897,7241,3785,3369
05055,2750,8373,19106,8670,7533
05057,1247,3686,7132,3802,3641
05059,1643,4896,13306,6682,6653
05061,833,2401,4713,2265,2371
05063,2245,7038,15111,7073,6708
05065,599,1891,4997,2999,3523
05067,837,2499,7263,3115,2998
05069,3821,10085,26363,12482,12051
05071,1648,4651,10159,5123,4422
05073,213,907,2094,1338,1584
05075,911,2713,6315,3222,3077
05077,497,1084,3486,1585,1707
05079,506,1532,6400,2598,1914
05081,615,1974,4259,2452,2521
05083,1187,3403,7826,4619,4242
05085,4500,14087,31638,14019,11028
05087,932,3020,6287,3675,3415
05089,731,2466,5042,3996,4993
05091,2435,7464,17100,8115,7246
05093,2662,7464,15696,7219,6085
05095,422,1130,2102,1389,1546
05097,420,1181,2629,1992,2331
05099,437,1370,2812,1770,1770
05101,310,1022,2229,1579,1972
05103,1204,3705,7861,4596,4719
05105,454,1748,3566,2203,2130
05107,1033,3021,5232,2964,3200
05109,532,1721,3726,2013,2123
05111,1440,4015,8474,4444,4170
05113,1073,3287,6518,4084,4399
05115,3753,11063,27179,11562,10574
05117,362,1298,2680,1824,1900
05119,24971,68207,168319,71656,66665
05121,1216,3397,7060,3524,3641
05123,1346,3407,9515,4124,4008
05125,7076,22567,50862,23530,23444
05127,532,1686,3471,2149,1978
05129,382,1212,2482,1775,2008
05131,8084,22544,52123,24190,21959
05133,1095,3361,6405,2392,2459
05135,940,2682,5832,3788,4531
05137,607,1864,3932,2618,3547
05139,2186,6798,14240,7388,7288
05141,674,2402,4996,3589,4337
05143,16076,44228,125538,39236,31687
05145,4394,13645,31734,14865,13200
05147,290,1013,2040,1188,1495
05149,1261,3574,7501,4240,3558
