"state_fips","state_name","state_abbr","geoid_o","geoid_d","quarter","mean_max_norm_prop_flow","median_max_norm_prop_flow","min_max_norm_prop_flow","max_max_norm_prop_flow","imputed"
"05","Arkansas","AR","05001","05001","1",0.654060725746729,0.678639019172221,0.531699991771579,0.758722126223978,FALSE
"05","Arkansas","AR","05001","05001","2",0.671474415488239,0.692935900600675,0.541059820620423,0.769809923475685,FALSE
"05","Arkansas","AR","05001","05001","3",0.689678742768828,0.703180284703365,0.536575331193944,0.843289722702214,FALSE
"05","Arkansas","AR","05001","05001","4",0.724627395633213,0.739663046161442,0.53970213116103,0.824405496585205,FALSE
"05","Arkansas","AR","05001","05003","1",0.000659507940426227,0.00050399078416851,0.00020571052415041,0.00271537891878549,FALSE
"05","Arkansas","AR","05001","05003","2",0.000550136658504958,0.00047313420554595,0.00020571052415041,0.00195424997942895,FALSE
"05","Arkansas","AR","05001","05003","3",0.000955948906346046,0.00051427631037603,0.00024685262898049,0.0169299761375792,FALSE
"05","Arkansas","AR","05001","05003","4",0.000992981842617733,0.00055541841520612,0.00024685262898049,0.0121574919772896,FALSE
"05","Arkansas","AR","05001","05005","1",0.000810449896351633,0.00053484736279108,0.00022628157656545,0.00250966839463507,FALSE
"05","Arkansas","AR","05001","05005","2",0.000839926529963304,0.00082284209660166,0.00020571052415041,0.00294166049535094,FALSE
"05","Arkansas","AR","05001","05005","3",0.000791630844661596,0.00053484736279108,0.00024685262898049,0.00405249732576319,FALSE
"05","Arkansas","AR","05001","05005","4",0.000798769588456398,0.00057598946762116,0.00024685262898049,0.00281823418086069,FALSE
"05","Arkansas","AR","05001","05007","1",0.00136629189949357,0.00051427631037603,0.00020571052415041,0.0151197235250555,FALSE
"05","Arkansas","AR","05001","05007","2",0.00127772311479342,0.00092569735867687,0.00020571052415041,0.00442277626923393,FALSE
"05","Arkansas","AR","05001","05007","3",0.00113425618239244,0.00076112893935653,0.00024685262898049,0.00405249732576319,FALSE
"05","Arkansas","AR","05001","05007","4",0.00136198788825559,0.00111083683041224,0.00024685262898049,0.00991524726405003,FALSE
"05","Arkansas","AR","05001","05009","1",0.000405706867074424,0.00048341973175347,0.00022628157656545,0.00076112893935653,FALSE
"05","Arkansas","AR","05001","05009","2",0.00105683781782276,0.00043199210071587,0.00020571052415041,0.00905126306261828,FALSE
"05","Arkansas","AR","05001","05009","3",0.000648923198910853,0.000524561836583555,0.00024685262898049,0.00199539208425903,FALSE
"05","Arkansas","AR","05001","05009","4",0.000414446203067745,0.00027770920760306,0.00024685262898049,0.00119312104007241,FALSE
"05","Arkansas","AR","05001","05011","1",0.00050957435553831,0.00026742368139554,0.00022628157656545,0.00259195260429524,FALSE
"05","Arkansas","AR","05001","05011","2",0.000529328299948016,0.00026742368139554,0.00020571052415041,0.00300337365259607,FALSE
"05","Arkansas","AR","05001","05011","3",0.000779495950441394,0.00051427631037603,0.00024685262898049,0.0109849419896322,FALSE
"05","Arkansas","AR","05001","05011","4",0.000878677810299629,0.000401135522093305,0.00024685262898049,0.0202624866288159,FALSE
"05","Arkansas","AR","05001","05013","1",0.00023656710277297,0.00023656710277297,0.00022628157656545,0.00024685262898049,FALSE
"05","Arkansas","AR","05001","05013","2",0.000352755454376447,0.00024685262898049,0.00020571052415041,0.00092569735867687,FALSE
"05","Arkansas","AR","05001","05013","3",0.000611081262917406,0.00051427631037603,0.00024685262898049,0.00187196576976878,FALSE
"05","Arkansas","AR","05001","05013","4",0.000459718301797012,0.00028799473381058,0.00024685262898049,0.00139883156422283,FALSE
"05","Arkansas","AR","05001","05015","1",0.000534847362791075,0.00050399078416851,0.00022628157656545,0.0013371184069777,FALSE
"05","Arkansas","AR","05001","05015","2",0.000705649434358391,0.00045256315313091,0.00020571052415041,0.0034147947008969,FALSE
"05","Arkansas","AR","05001","05015","3",0.000629474203900267,0.00075084341314901,0.00024685262898049,0.00104912367316712,FALSE
"05","Arkansas","AR","05001","05015","4",0.000536316723677866,0.0005451328889986,0.00024685262898049,0.00135768945939274,FALSE
"05","Arkansas","AR","05001","05017","1",0.000497186512985076,0.00047313420554595,0.00022628157656545,0.00164568419320332,FALSE
"05","Arkansas","AR","05001","05017","2",0.000804449155618799,0.00067884472969637,0.00020571052415041,0.00327079733399161,FALSE
"05","Arkansas","AR","05001","05017","3",0.000753047454479196,0.000678844729696365,0.00024685262898049,0.0023245289228997,FALSE
"05","Arkansas","AR","05001","05017","4",0.000692934491624479,0.00057598946762116,0.00024685262898049,0.00203653418908911,FALSE
"05","Arkansas","AR","05001","05019","1",0.000779243746707093,0.00074055788694149,0.00022628157656545,0.00261252365671028,FALSE
"05","Arkansas","AR","05001","05019","2",0.000911371090030676,0.000668559203488845,0.00020571052415041,0.00296223154776598,FALSE
"05","Arkansas","AR","05001","05019","3",0.000928268740228747,0.000791985517979095,0.00024685262898049,0.00415535258783839,FALSE
"05","Arkansas","AR","05001","05019","4",0.00122016816454404,0.00051427631037603,0.00024685262898049,0.0286760470665679,FALSE
"05","Arkansas","AR","05001","05021","1",0.000314176073247903,0.00026742368139554,0.00022628157656545,0.00076112893935653,FALSE
"05","Arkansas","AR","05001","05021","2",0.000226281576565451,0.00022628157656545,0.00020571052415041,0.00043199210071587,FALSE
"05","Arkansas","AR","05001","05021","3",0.000294324288399819,0.00024685262898049,0.00024685262898049,0.00055541841520612,FALSE
"05","Arkansas","AR","05001","05021","4",0.000370278943470747,0.00026742368139554,0.00026742368139554,0.00090512630626182,FALSE
