fips,0-4,5-17,18-49,50-64,65+
06001,88228,242807,764042,310031,246841
06003,161,222,600,343,369
06005,1587,4769,14218,9292,11163
06007,11053,31882,93031,35450,38054
06009,1850,5918,13941,11066,13220
06011,1458,4529,8725,3828,3355
06013,62580,195512,476518,233032,193816
06015,1400,4328,10668,5505,5392
06017,8711,29206,67125,43449,43808
06019,72049,211774,439938,159640,128751
06021,1851,5650,11283,5017,4822
06023,6455,19230,59897,23754,26082
06025,12999,38117,75714,28370,24119
06027,933,2886,6551,3839,4594
06029,65691,196859,398742,143488,105653
06031,11068,30306,72816,22419,16221
06033,3740,11088,23253,13953,16105
06035,1474,4106,15094,5526,4977
06037,518797,1538739,4468875,1873424,1448571
06039,10763,32684,66984,25557,22802
06041,11472,39540,88577,58984,60192
06043,570,2304,5382,3795,5009
06045,4887,14255,32296,17442,21829
06047,20595,62647,125219,44068,33068
06049,409,1252,2721,1584,2680
06051,684,1735,5739,2847,2164
06053,28880,84321,186349,73052,63232
06055,6221,20802,53790,27240,28017
06057,4121,13393,33412,21935,29591
06059,170215,504618,1355552,634681,498997
06061,20738,69872,157306,81283,83236
06063,836,2594,5824,4505,5848
06065,145266,453405,1043748,436444,371046
06067,95165,270502,694837,287076,236467
06069,4229,12591,28332,12004,8900
06071,142401,421578,976793,378043,269001
06073,187443,506726,1507944,586832,493837
06075,35279,79449,422024,155964,143605
06077,52015,156915,338856,135149,104481
06079,12377,37187,120190,51024,60708
06081,38822,109242,319997,148146,128893
06083,26949,72659,199563,72822,71982
06085,101451,297302,872820,357803,273921
06087,12077,37825,116063,51272,48784
06089,9945,29459,67886,35684,38580
06091,0,349,847,593,942
06093,2094,6733,14176,8928,11903
06095,25947,73477,188600,86513,76287
06097,22837,71101,191203,98696,101805
06099,37447,110868,235480,93550,74905
06101,6217,18951,40220,17656,15927
06103,3836,11947,23932,12730,13075
06105,680,2232,4221,4091,4662
06107,35008,108107,203633,73147,55879
06109,2414,7014,18966,11280,15199
06111,44886,140909,344232,166917,141315
06113,10781,33857,110396,33833,28915
06115,6099,16541,36209,13341,10889
