fips,0-4,5-17,18-49,50-64,65+
31001,2016,5486,11940,5767,5843
31003,414,1150,2029,1154,1558
31005,23,114,142,95,110
31007,35,117,208,176,206
31009,29,53,82,112,146
31011,317,996,1726,1041,1276
31013,452,2245,3685,2105,2227
31015,78,262,480,329,539
31017,170,406,967,537,789
31019,2955,8537,22763,7930,8394
31021,345,1167,2248,1330,1650
31023,475,1543,2983,1666,1757
31025,1402,4832,10012,5820,5095
31027,531,1591,2702,1634,1857
31029,186,713,1176,688,908
31031,292,997,1941,1038,1230
31033,494,1586,3468,1889,2096
31035,402,1095,2096,1266,1236
31037,851,2403,3756,2162,1469
31039,662,1589,3110,1683,1931
31041,706,1853,3598,1989,2372
31043,1760,4537,8919,3396,2742
31045,456,1029,3791,1257,1607
31047,1902,4821,9345,4131,4003
31049,109,229,548,442,519
31051,340,1062,1892,1025,1226
31053,2397,7008,13905,6894,7147
31055,40422,109263,258549,99238,83264
31057,131,221,567,390,427
31059,337,757,1933,1194,1320
31061,148,428,872,598,800
31063,119,409,898,468,675
31065,256,735,1459,931,1187
31067,1098,3790,7545,4420,4776
31069,83,277,521,358,522
31071,108,243,553,309,505
31073,84,339,655,475,487
31075,35,113,216,126,136
31077,128,381,723,399,571
31079,4586,12568,24627,10966,9789
31081,549,1733,3389,1817,1976
31083,166,457,841,570,813
31085,52,129,273,174,215
31087,145,459,785,502,678
31089,647,1956,3299,1888,2312
31091,26,97,286,100,138
31093,431,1217,2159,1246,1481
31095,431,1195,2357,1399,1779
31097,234,803,2199,1042,983
31099,395,1268,2388,1283,1379
31101,370,1322,2507,1726,2294
31103,56,146,232,180,208
31105,185,450,997,702,914
31107,499,1514,2617,1574,2159
31109,18868,54411,152152,51346,49919
31111,1870,5868,12503,6435,7126
31113,44,172,209,165,183
31115,25,105,218,90,140
31117,12,88,171,103,101
31119,2465,6515,13862,6505,6185
31121,423,1319,2716,1582,1684
31123,291,726,1661,853,1003
31125,179,613,1131,689,712
31127,406,1163,2878,1179,1420
31129,199,552,1251,887,1198
31131,972,2930,5844,3148,3347
31133,178,443,723,468,718
31135,140,546,980,482,673
31137,611,1576,3214,1698,1910
31139,520,1329,2589,1431,1456
31141,2319,6902,13084,6058,6353
31143,280,885,1764,1085,1211
31145,610,1757,3854,2116,2220
31147,392,1288,2473,1703,1895
31149,57,206,403,272,381
31151,929,2901,6074,2484,2262
31153,12851,39097,86435,33667,25339
31155,1396,4312,8203,4872,4265
31157,2238,6420,13290,6402,7493
31159,963,3148,7141,3175,3214
31161,308,762,1637,917,1390
31163,163,467,924,586,827
31165,70,175,400,204,322
31167,314,1136,1995,1158,1193
31169,242,869,1562,988,1240
31171,6,57,209,72,220
31173,624,1649,2524,996,834
31175,235,659,1311,811,1050
31177,1078,3986,7610,4385,4047
31179,495,1506,4703,1490,1650
31181,170,572,1139,708,771
31183,53,108,231,207,248
31185,859,2465,5498,2580,2884
