"fips","0-4","5-24","25-49","50-64","65+"
339,285,1254,1472,774,387
341,17,67,64,29,21
343,10,35,37,27,25
345,10,10,10,10,10
347,42,231,174,102,78
349,36,146,158,83,66
351,10,40,43,29,22
353,11,42,43,27,24
355,259,951,1120,526,343
357,10,30,29,15,11
359,10,10,10,10,10
361,52,242,268,161,118
363,19,78,83,53,46
365,15,62,69,48,39
367,62,320,374,210,123
369,10,33,29,15,13
371,12,52,56,26,19
373,27,115,138,93,90
375,110,351,446,179,131
377,10,27,22,13,11
379,10,26,30,26,20
381,65,336,403,211,141
383,10,11,10,10,10
385,10,10,10,10,10
387,10,35,40,27,27
389,10,34,36,19,16
391,10,20,22,14,13
393,10,10,10,10,10
395,11,46,44,31,28
397,47,227,256,130,63
399,10,31,29,20,21
401,31,130,152,94,77
403,10,22,25,23,28
405,10,22,24,19,20
407,14,67,73,57,45
409,57,227,233,106,71
411,10,17,16,12,12
413,10,10,10,10,10
415,12,44,52,29,25
417,10,10,10,10,10
419,19,72,78,46,42
421,10,10,10,10,10
423,146,563,640,343,282
425,10,24,25,16,10
427,73,231,192,75,56
429,10,26,28,18,18
431,10,10,10,10,10
433,10,10,10,10,10
435,10,12,12,10,10
437,10,24,24,13,13
439,1394,4999,6531,2680,1395
441,104,357,473,195,155
443,10,10,10,10,10
445,10,36,38,19,18
447,10,10,10,10,10
449,26,96,99,46,38
451,78,301,347,168,139
453,725,2551,4171,1398,628
455,10,34,37,30,34
457,12,54,66,40,40
459,24,106,114,73,57
461,10,10,10,10,10
463,23,83,76,40,35
465,44,153,152,71,57
467,31,143,151,104,93
469,70,261,286,146,103
471,31,210,245,94,63
473,27,139,129,62,32
475,10,31,29,18,16
477,21,89,100,63,52
479,295,824,827,268,168
481,32,127,133,73,57
483,10,13,13,11,10
485,93,389,457,198,163
487,10,43,44,25,22
489,20,71,65,30,25
491,262,1126,1467,539,312
493,25,125,132,79,45
495,10,20,20,12,10
497,37,177,196,103,63
499,22,92,111,94,100
501,10,23,22,13,10
503,12,49,51,35,36
505,13,48,42,20,19
507,10,41,36,18,13
