fips,0-4,5-17,18-49,50-64,65+
26001,352,966,2477,2781,3734
26003,309,1013,3207,1942,2342
26005,6964,21564,45696,25134,21555
26007,1331,4113,9883,6506,7075
26009,960,3160,7260,5748,6748
26011,699,2090,4715,3586,3964
26013,336,1072,3099,1845,1897
26015,3335,10489,23353,13816,11989
26017,4873,15566,38481,22308,22007
26019,776,2336,5867,4148,5050
26021,8289,24830,56549,31793,31950
26023,2813,7746,16557,9269,8529
26025,7782,23037,51967,26676,24384
26027,2480,8070,18005,11710,11341
26029,1111,3576,8397,6210,6849
26031,1047,3018,8193,6193,7327
26033,1648,4937,15753,7138,6972
26035,1544,4622,10126,7125,7692
26037,4143,13104,30744,16999,14429
26039,600,1748,4044,3353,3526
26041,1739,5411,12208,8050,9421
26043,1298,3832,8698,5974,6138
26045,5692,16832,42905,22219,21352
26047,1464,4772,12169,7478,8276
26049,22829,67598,156351,83162,74147
26051,1250,3579,7704,6142,6868
26053,556,1793,4545,3316,4138
26055,4552,14266,36364,20197,20378
26057,2019,6074,18132,8001,7252
26059,2497,7368,16549,9761,9483
26061,1806,5643,17458,5884,6637
26063,1462,4528,9839,7113,8316
26065,14903,40753,139399,45868,41092
26067,3489,10683,29235,13000,10299
26069,1229,3076,7327,5989,7712
26071,479,1545,3328,2695,3603
26073,2936,8472,34153,10096,8818
26075,8646,25168,63390,33253,29730
26077,14689,41574,120397,43482,41295
26079,893,2793,6531,4053,3846
26081,41479,114814,289532,117535,95484
26083,67,245,577,459,758
26085,469,1415,4275,2942,3292
26087,4202,13669,32284,21209,17339
26089,847,2693,6375,5230,7462
26091,4994,15458,38128,20584,19659
26093,9496,30664,72050,45927,37006
26095,291,756,2515,1300,1463
26097,430,1218,3427,2634,3156
26099,46561,136212,350999,187314,156538
26101,982,3279,8302,5775,6909
26103,3057,8793,29053,12228,13299
26105,1347,4462,9690,6211,7467
26107,2080,5820,16124,8164,8133
26109,920,3198,7567,5473,6137
26111,4481,13224,32047,17355,16534
26113,858,2560,5278,3222,3238
26115,7850,24828,58606,33751,29966
26117,3501,10666,27414,13775,11818
26119,345,1051,2473,2416,3087
26121,10134,29678,69235,34735,31596
26123,2716,8424,17948,11121,10205
26125,66084,194670,514682,268955,227903
26127,1358,4459,9286,5857,5828
26129,948,2861,6483,4902,5659
26131,154,525,1415,1560,2216
26133,1226,3954,7894,5010,5038
26135,446,1224,2308,1983,2377
26137,1285,4016,8890,5657,5504
26139,16913,52748,127939,52552,48462
26141,532,1518,3584,3161,4347
26143,845,2576,6287,5951,7980
26145,10651,30050,72953,37859,37697
26147,7837,25003,58426,37179,31644
26149,3745,11095,22588,12169,11273
26151,2012,6591,13838,8952,9181
26153,357,1079,2326,2051,2280
26155,3594,10603,25458,15153,13253
26157,2651,8105,18969,11955,11391
26159,4348,13175,27682,15813,14663
26161,17119,50589,181392,63050,56244
26163,112581,308591,721897,344271,286427
26165,1928,5876,12178,7053,6833
