fips,0-4,5-17,18-49,50-64,65+
17001,3897,10896,24168,13133,13072
17003,236,856,1581,1148,1221
17005,645,2384,7286,3268,3044
17007,2872,10014,20927,10784,8719
17009,288,814,2916,1278,1024
17011,1709,5213,11739,6878,7488
17013,184,713,1399,1024,1086
17015,677,2150,5920,3125,3749
17017,860,2281,5022,2281,2382
17019,10846,28884,108056,30247,28065
17021,1685,5049,13088,7231,6631
17023,847,2576,5630,3257,3018
17025,732,2302,4749,2652,2738
17027,2095,5871,14344,7897,6692
17029,2367,6154,21163,8561,8444
17031,290804,820161,2308850,959690,806307
17033,998,2758,7371,3836,3625
17035,701,1774,3653,2142,2108
17037,5563,16343,48633,16277,13696
17039,905,2418,5611,3430,3097
17041,1313,3523,7610,3597,3643
17043,52102,155472,375060,188494,156135
17045,791,2490,5848,3523,3985
17047,357,1022,2090,1294,1355
17049,2252,6096,12959,6867,6331
17051,1211,3168,8589,4303,4109
17053,766,2354,4925,2767,2584
17055,2144,6179,13683,7736,7799
17057,1619,4947,12785,6897,7011
17059,205,757,1646,1003,1246
17061,604,1930,4271,2622,2410
17063,3081,9991,21564,10557,7727
17065,445,1367,2794,1599,1767
17067,860,2820,5769,3818,4167
17069,77,417,1037,940,1152
17071,296,892,1970,1448,1678
17073,2520,8273,17776,10015,10364
17075,1532,4270,9393,5612,5939
17077,2790,7217,25749,8373,8577
17079,548,1522,3197,2074,1892
17081,2141,6122,14016,7268,7261
17083,986,3270,8075,4716,4289
17085,890,3172,6705,4766,6385
17087,567,1807,5462,2789,2725
17089,30266,95600,210808,102045,77378
17091,6169,18400,42960,20659,18645
17093,8401,28749,59948,23038,14917
17095,2728,7221,18809,9618,10918
17097,38458,129640,290148,144815,108824
17099,5739,17495,41558,23049,21208
17101,697,2155,6588,2941,2756
17103,1683,5095,12989,7238,7053
17105,2031,5835,13435,7243,7115
17107,1338,4109,11747,5359,5317
17109,1258,3595,12653,4362,5234
17111,16520,55136,122033,68145,49532
17113,9384,27295,80804,29114,24285
17115,6315,16919,38522,19750,21085
17117,2184,7060,16199,9709,9414
17119,14040,42944,106558,53488,47601
17121,2370,6430,13677,7419,7398
17123,648,1831,3927,2547,2762
17125,598,2051,4521,2745,2963
17127,640,2316,4922,3092,2988
17129,654,2033,4369,2656,2457
17131,757,2536,5620,3354,3352
17133,1865,5864,12951,7701,6588
17135,1393,4256,10662,5872,5895
17137,1631,4672,12880,6636,6802
17139,856,2838,5246,2787,2742
17141,2737,8811,19122,10900,9966
17143,11860,31196,72051,32487,32237
17145,1024,3036,8561,4064,4125
17147,864,2797,6118,3502,3421
17149,888,2481,5174,2913,3169
17151,199,390,1243,947,978
17153,250,790,1927,953,1154
17155,263,840,1876,1285,1336
17157,1537,4601,11429,6299,6276
17159,910,2701,5662,3191,3211
17161,8404,23819,55248,26833,28691
17163,14893,44434,102066,50660,42724
17165,1397,3490,8415,5195,4890
17167,10927,32053,75945,39407,36885
17169,278,902,2339,1590,1717
17171,214,824,1721,1088,1000
17173,1121,3337,7108,4402,4899
17175,280,873,1860,1095,1216
17177,2314,7081,14787,9317,10543
17179,6849,22250,50234,25706,25516
17181,920,2723,6044,3534,3751
17183,4426,12774,27012,14266,14701
17185,601,1837,4111,2187,2463
17187,899,2785,6378,3259,3255
17189,684,2188,4894,3006,2910
17191,920,2689,5618,3259,3508
17193,677,2315,4718,2822,3176
17195,2928,9225,19838,11374,11827
17197,38558,129047,290660,141755,98430
17199,3642,10773,26043,13335,13109
17201,17365,49385,109341,55608,51590
17203,2170,7038,14255,7692,7193
