fips,0-4,5-17,18-49,50-64,65+
08001,33921,99079,246401,87166,57841
08003,955,2947,7788,2389,2436
08005,38128,111923,295894,117693,92071
08007,520,1846,4242,3321,3801
08009,179,593,1171,651,866
08011,220,674,2502,1089,1039
08013,13135,45997,156574,60744,51867
08014,3468,12377,34135,13773,11357
08015,783,2112,7548,4304,5129
08017,70,325,590,403,344
08019,263,1064,3498,2462,2071
08021,457,1457,2685,1399,1538
08023,170,500,1103,817,981
08025,141,633,3171,984,805
08027,91,640,1295,1506,1541
08029,1397,4654,10152,6449,8701
08031,38964,91856,387765,107489,87660
08033,125,210,736,426,888
08035,19980,68480,155100,75399,49324
08037,2672,8848,24902,11040,7912
08039,1278,4450,9691,6813,4920
08041,45945,126475,337375,125571,100642
08043,1865,6052,19898,10505,11074
08045,4075,11389,26227,11516,8827
08047,273,651,2262,1511,1180
08049,647,1893,6259,3840,3155
08051,503,2189,8888,3089,2489
08053,15,113,300,188,323
08055,358,754,1902,1572,2360
08057,33,238,394,292,465
08059,27601,81689,253875,115468,101082
08061,50,251,424,337,294
08063,448,1368,2566,1239,1394
08065,357,1074,3968,1037,975
08067,2358,7696,23326,11516,11192
08069,16179,51817,172372,61929,61264
08071,655,1973,5228,2853,3683
08073,247,735,2544,1046,989
08075,1015,2834,9404,3888,3926
08077,8170,24637,62694,29668,32147
08079,28,72,255,207,237
08081,766,2576,5174,2601,2141
08083,1333,4156,9201,5252,6262
08085,2049,6815,14921,8519,10968
08087,2006,5632,11570,5369,4609
08089,1063,3252,6831,3438,3876
08091,114,519,1451,1158,1782
08093,558,2047,5925,5162,4047
08095,351,817,1609,906,808
08097,635,1925,6842,4013,3704
08099,779,2291,4544,2094,2223
08101,9109,28036,66976,31867,32738
08103,417,1177,2606,1219,1099
08105,579,1744,4317,2238,2516
08107,1023,3357,10705,5517,4388
08109,383,824,2075,1503,1726
08111,19,59,324,145,143
08113,244,1040,3510,1841,1391
08115,188,325,770,489,574
08117,1102,3962,14973,6081,4739
08119,803,3167,7964,6851,5989
08121,238,840,1766,935,1060
08123,23272,64263,152576,57371,43229
08125,700,2023,3703,1740,1755
