"state_fips","state_name","state_abbr","geoid_o","geoid_d","quarter","mean_max_norm_prop_flow","median_max_norm_prop_flow","min_max_norm_prop_flow","max_max_norm_prop_flow","imputed"
33,"New-Hampshire","NH","33001","33001","1",0.610814363400492,0.612487976803128,0.46266665730554,0.683746041998694,FALSE
33,"New-Hampshire","NH","33001","33001","2",0.646759305300514,0.648733088539875,0.547197629762766,0.731305245273216,FALSE
33,"New-Hampshire","NH","33001","33001","3",0.62155852683138,0.621351793474826,0.535451756264349,0.697464772910772,FALSE
33,"New-Hampshire","NH","33001","33001","4",0.669729459373576,0.678413710305898,0.496570317271981,0.787745817331658,FALSE
33,"New-Hampshire","NH","33001","33003","1",0.0124629357896929,0.0128551669907957,0.00364381849711794,0.0203674710214627,FALSE
33,"New-Hampshire","NH","33001","33003","2",0.0162753214293237,0.0164498395736943,0.0101310791740678,0.022979225319975,FALSE
33,"New-Hampshire","NH","33001","33003","3",0.0183836244592805,0.0180576130531548,0.00981514115408648,0.0263983767806618,FALSE
33,"New-Hampshire","NH","33001","33003","4",0.0147469794341138,0.0145998469455814,0.0064521564525075,0.0336087844811245,FALSE
33,"New-Hampshire","NH","33001","33005","1",0.00110593908870993,0.00103908504349413,0.00022466703643116,0.00306810921626309,FALSE
33,"New-Hampshire","NH","33001","33005","2",0.00137392533817519,0.00113737687193277,0.00021764619154269,0.00798972148308328,FALSE
33,"New-Hampshire","NH","33001","33005","3",0.00129366698423271,0.00129534588192343,0.0004563549177508,0.00259771260873534,FALSE
33,"New-Hampshire","NH","33001","33005","4",0.000973989601212956,0.000849522231505335,0.000133396052881,0.00320852611403256,FALSE
33,"New-Hampshire","NH","33001","33007","1",0.0016876060078553,0.00136906475325241,0.00011233351821558,0.00523052944191304,FALSE
33,"New-Hampshire","NH","33001","33007","2",0.00159134007329299,0.00117950194126361,0.00018956281198879,0.00888838962880793,FALSE
33,"New-Hampshire","NH","33001","33007","3",0.00265319254606056,0.00213433684609605,0.00018956281198879,0.00969578679098243,FALSE
33,"New-Hampshire","NH","33001","33007","4",0.00179663420696046,0.00132693968392156,0.00011935436310405,0.00850224315994187,FALSE
33,"New-Hampshire","NH","33001","33009","1",0.0164448469728847,0.016713121257012,0.00583432210232179,0.0237023723434878,FALSE
33,"New-Hampshire","NH","33001","33009","2",0.0180574587488716,0.0181418631918165,0.010875288732246,0.024313185848785,FALSE
33,"New-Hampshire","NH","33001","33009","3",0.0184764217134586,0.0180470817858221,0.00829863865817613,0.0267213356455316,FALSE
33,"New-Hampshire","NH","33001","33009","4",0.0197843593280624,0.0201182310279219,0.00939389046077805,0.0289399226302893,FALSE
33,"New-Hampshire","NH","33001","33011","1",0.0153461627572262,0.0154774525566406,0.00426867369219212,0.0237585391025956,FALSE
33,"New-Hampshire","NH","33001","33011","2",0.0179180448289433,0.01840163445269,0.00693659474981219,0.0256822506020374,FALSE
33,"New-Hampshire","NH","33001","33011","3",0.0168816215343354,0.0174152057458595,0.00694361559470067,0.0278516916725759,FALSE
33,"New-Hampshire","NH","33001","33011","4",0.0180725705053085,0.0185666243075692,0.00728061614934741,0.0266441063517584,FALSE
33,"New-Hampshire","NH","33001","33013","1",0.0715413172821217,0.0742033096262805,0.0214697436689531,0.0957292200543413,FALSE
33,"New-Hampshire","NH","33001","33013","2",0.0744597633450638,0.0761059585910568,0.0428903414236869,0.100601686406942,FALSE
33,"New-Hampshire","NH","33001","33013","3",0.0692517824551528,0.0738733299165222,0.0388182513883721,0.0876061025183771,FALSE
33,"New-Hampshire","NH","33001","33013","4",0.0850928689888976,0.0886592292516482,0.0436064676023113,0.112558185252013,FALSE
33,"New-Hampshire","NH","33001","33015","1",0.0113609751797531,0.0115843940659819,0.00395975651709927,0.0183875927629131,FALSE
33,"New-Hampshire","NH","33001","33015","2",0.014952162200342,0.0144910238498101,0.00928857778745094,0.0233723926337295,FALSE
33,"New-Hampshire","NH","33001","33015","3",0.0163832178607852,0.015793390576622,0.00846011809061102,0.0264334810051042,FALSE
33,"New-Hampshire","NH","33001","33015","4",0.0148342821140313,0.0147297325760182,0.00744911642667079,0.0271355654939515,FALSE
33,"New-Hampshire","NH","33001","33017","1",0.0168852099661673,0.0170746947687685,0.00301896330204377,0.0244887069709969,FALSE
33,"New-Hampshire","NH","33001","33017","2",0.0199260064670468,0.0196092197735075,0.0142312525889366,0.0279991294152338,FALSE
33,"New-Hampshire","NH","33001","33017","3",0.0187332167466076,0.0187210828951156,0.0102995794513912,0.0277323373094718,FALSE
33,"New-Hampshire","NH","33001","33017","4",0.0198381603676969,0.0200515330014814,0.00922539018345468,0.0296139237395828,FALSE
33,"New-Hampshire","NH","33001","33019","1",0.000663549624289056,0.00061081350529722,0.0001053126733271,0.00172712784256457,FALSE
33,"New-Hampshire","NH","33001","33019","2",0.000759408530079649,0.00070208448884738,8.42501386616866e-05,0.00183244051589168,FALSE
33,"New-Hampshire","NH","33001","33019","3",0.000740699135733991,0.000691553221514675,9.12709835501604e-05,0.00195881572388421,FALSE
33,"New-Hampshire","NH","33001","33019","4",0.000915915003820252,0.00082845969683991,0.00011935436310405,0.00234496219275028,FALSE
33,"New-Hampshire","NH","33003","33001","1",0.0253869384673462,0.0251832866424272,0.00660626651566629,0.0438397806520832,FALSE
33,"New-Hampshire","NH","33003","33001","2",0.0363587555874616,0.0365182491903598,0.0194313643678846,0.0493433470425781,FALSE
33,"New-Hampshire","NH","33003","33001","3",0.0350115928207441,0.0345413363533409,0.0239216387514653,0.0523732888279589,FALSE
33,"New-Hampshire","NH","33003","33001","4",0.0349662408767006,0.0345910075301504,0.0130138483240945,0.0504361129323876,FALSE
33,"New-Hampshire","NH","33003","33003","1",0.616150417569026,0.625216069619122,0.505076394269933,0.666726272078838,FALSE
33,"New-Hampshire","NH","33003","33003","2",0.658496467669741,0.658709344141781,0.558611988635235,0.751703721364567,FALSE
33,"New-Hampshire","NH","33003","33003","3",0.62752243193537,0.62839005781725,0.561244561006139,0.685760267032247,FALSE
33,"New-Hampshire","NH","33003","33003","4",0.690648774676857,0.686808328862928,0.514255627744333,0.808189783632354,FALSE
33,"New-Hampshire","NH","33003","33005","1",0.000840202564902694,0.00074506765214281,0.00017881623651427,0.00234447954540939,FALSE
33,"New-Hampshire","NH","33003","33005","2",0.000984041202793063,0.000849377123442805,0.00015894776579046,0.00235441378077129,FALSE
33,"New-Hampshire","NH","33003","33005","3",0.00106394569051778,0.0009636208301047,0.00014901353042856,0.00241401919294272,FALSE
33,"New-Hampshire","NH","33003","33005","4",0.000657131272457807,0.00052651447418092,0.00015894776579046,0.00314915260972363,FALSE
33,"New-Hampshire","NH","33003","33007","1",0.0050121528812594,0.00487770956269496,0.00160934612862848,0.00928851006338042,FALSE
33,"New-Hampshire","NH","33003","33007","2",0.00480533156220109,0.00460948520792355,0.00168882001152371,0.00988456418509467,FALSE
33,"New-Hampshire","NH","33003","33007","3",0.00582167788371416,0.00566748127396634,0.0026127039001808,0.00966601100713278,FALSE
33,"New-Hampshire","NH","33003","33007","4",0.00645314971410998,0.00632314080785202,0.0021358606028094,0.0131032564423516,FALSE
33,"New-Hampshire","NH","33003","33009","1",0.00535764351106784,0.00528004609485208,0.0016490830700761,0.0101428543045042,FALSE
33,"New-Hampshire","NH","33003","33009","2",0.00638007161819524,0.00602014662931394,0.00303987602074268,0.0129244402058374,FALSE
33,"New-Hampshire","NH","33003","33009","3",0.00624247913594612,0.00638274622002344,0.00242395342830462,0.0131429933837992,FALSE
33,"New-Hampshire","NH","33003","33009","4",0.00678843015757425,0.00659136516262343,0.00230474260396177,0.0130833879716278,FALSE
33,"New-Hampshire","NH","33003","33011","1",0.00473509809505518,0.00468895909081878,0.00148020106892373,0.00992430112654229,FALSE
33,"New-Hampshire","NH","33003","33011","2",0.00627101336405741,0.0061691601597425,0.00191730742484751,0.0120204247879041,FALSE
33,"New-Hampshire","NH","33003","33011","3",0.00567763147096655,0.00566251415628539,0.00168882001152371,0.0102719993642089,FALSE
33,"New-Hampshire","NH","33003","33011","4",0.00541383432978033,0.00527011185949018,0.00182789930659037,0.00985476147900896,FALSE
33,"New-Hampshire","NH","33003","33013","1",0.0084630854851991,0.00883153523673283,0.00230474260396177,0.0130039140887326,FALSE
33,"New-Hampshire","NH","33003","33013","2",0.00947715136783504,0.00949712900598041,0.00334783731696171,0.0194611670739703,FALSE
33,"New-Hampshire","NH","33003","33013","3",0.00876080780018884,0.00883650235441378,0.00322862649261886,0.0134410204446564,FALSE
33,"New-Hampshire","NH","33003","33013","4",0.0106043643255561,0.0110021656633089,0.0042617869702569,0.016490830700761,FALSE
33,"New-Hampshire","NH","33003","33015","1",0.0154828369527064,0.0159990860503468,0.0037948779082474,0.0235044008662653,FALSE
