fips,0-4,5-17,18-49,50-64,65+
53001,1787,5436,8123,2925,2529
53003,1265,3135,7784,4622,5661
53005,13446,42133,87635,35895,33796
53007,4405,13704,30712,14582,16769
53009,2948,9579,24701,15518,25067
53011,28892,88580,216308,97103,86076
53013,162,561,1307,807,1177
53015,6390,18841,43113,21786,22230
53017,2717,8130,17559,7780,8180
53019,313,915,2170,1726,2263
53021,7837,22728,44514,13566,10257
53023,98,342,769,531,613
53025,7205,21593,41854,16325,14822
53027,3618,11599,28108,15748,17980
53029,4139,10910,32526,16002,23259
53031,808,2939,8781,7376,13673
53033,119275,326319,1117771,402907,320899
53035,14468,40238,116620,51944,54611
53037,1955,5917,22681,8579,8040
53039,1043,3207,8372,4911,5878
53041,4812,13611,31659,16861,18211
53043,593,1912,3623,2349,3012
53045,3500,9773,24471,13770,16468
53047,2305,7082,15571,8393,10074
53049,804,2798,6935,5536,7921
53051,578,2137,4366,3128,3841
53053,56257,157781,413307,165438,137536
53055,466,1857,5330,4169,6656
53057,6979,20453,49617,24588,29691
53059,445,1636,4305,2992,3024
53061,50557,136299,371866,160945,124763
53063,30334,87951,235784,99460,95527
53065,2344,7822,15520,10203,12178
53067,15827,46553,126574,54041,56072
53069,172,645,1295,956,1590
53071,3025,9762,26415,10550,12409
53073,10525,32218,104458,39734,43568
53075,1938,5501,27985,5982,5597
53077,18338,56060,104732,40755,37267
