fips,0-4,5-17,18-49,50-64,65+
21001,894,2887,7668,3832,3735
21003,1231,3614,7930,4555,3699
21005,1407,4204,9175,5385,3927
21007,334,1205,2816,1637,1686
21009,2652,7958,17127,8931,8002
21011,861,2407,4702,2700,2142
21013,1432,3775,9102,5075,4494
21015,8811,26726,56417,25755,19967
21017,1254,3351,7405,4227,3937
21019,2531,7694,18199,9904,9715
21021,1555,4800,12738,5884,5731
21023,492,1497,3098,1854,1486
21025,770,2036,5197,2971,2464
21027,1201,3457,7464,4468,4132
21029,4277,13557,33387,17946,14042
21031,744,2131,4654,2499,2345
21033,715,2188,4514,2547,2667
21035,1660,5245,18025,6595,6357
21037,5194,14162,39026,18893,15918
21039,284,838,1761,933,947
21041,697,2190,4145,2080,1766
21043,1542,4393,9894,5401,5285
21045,1049,2694,5834,3148,3226
21047,6876,13469,33796,9334,9124
21049,2045,6302,14530,7405,6722
21051,1141,3039,8549,4221,3155
21053,524,1456,3435,1962,1863
21055,466,1548,3262,1828,1868
21057,369,938,1984,1335,1322
21059,6630,18730,40065,19855,17915
21061,526,1787,4553,2750,2627
21063,278,942,3080,1454,1582
21065,702,2300,5128,3215,2734
21067,18457,49285,152952,54234,46194
21069,1040,2628,5632,3105,2816
21071,2006,5800,13227,7435,6874
21073,2818,8021,20941,10298,9485
21075,310,1091,2442,1250,1347
21077,485,1474,3422,2012,1356
21079,928,2874,6481,3875,3188
21081,1738,5006,10094,4860,3540
21083,2426,6458,13586,7433,6709
21085,1710,4582,10146,5378,4770
21087,610,1752,3909,2497,2510
21089,1732,5914,12907,7380,7706
21091,524,1670,3318,1894,1626
21093,7135,20508,46222,21131,16456
21095,1569,4612,9639,5344,5021
21097,1270,3128,6894,4137,3542
21099,1275,3480,7142,4244,3329
21101,2489,7638,16926,9081,8359
21103,894,2818,5850,3367,2845
21105,186,703,1509,920,1152
21107,2666,7761,17098,9093,8525
21109,785,2253,4912,2722,2331
21111,47554,125540,325494,147567,131237
21113,3287,9538,21951,10453,8563
21115,1191,3810,8465,4787,4211
21117,10805,29184,71383,32365,26080
21119,667,2173,5271,3114,2821
21121,1854,5230,11798,5954,5198
21123,801,2603,5729,3240,2655
21125,3701,10638,25334,12547,10511
21127,1014,2826,5809,3327,3195
21129,363,1018,2963,1624,1407
21131,520,1674,3859,2273,1935
21133,1092,3486,7635,4587,4346
21135,772,2258,4700,2806,2492
21137,1573,4192,9060,4987,4603
21139,466,1451,2992,2070,1962
21141,1801,4864,10340,5514,5212
21143,286,935,3394,1978,2238
21145,3893,10954,26003,13120,13614
21147,940,2752,7229,3267,2717
21149,489,1622,3306,1905,1805
21151,5273,14633,44383,16056,13719
21153,696,1901,4241,2527,2130
21155,1244,3485,7594,4024,3333
21157,1556,4916,11299,6951,7006
21159,540,1630,4895,2166,1950
21161,994,2881,6283,3554,3283
21163,1543,5120,12611,6212,4546
21165,368,936,2084,1452,1363
21167,1420,3647,8408,4963,4386
21169,593,1865,3714,2244,1956
21171,675,1989,4172,2394,2088
21173,1536,5072,11200,5669,4794
21175,800,1966,5925,2822,2425
21177,1712,4774,11666,6418,6142
21179,2819,8211,18366,9788,7918
21181,438,1416,2897,1626,1278
21183,1343,4352,9031,4683,4295
21185,3399,13839,27696,14023,9643
21187,600,1890,4172,2375,2233
21189,294,463,1433,983,848
21191,841,2556,5445,3345,2496
21193,1665,4840,10447,5976,4919
21195,2950,8843,22099,12287,11287
21197,791,2419,5144,2655,2048
21199,3701,10765,24614,13771,12652
21201,76,550,794,399,420
21203,866,2596,5958,3618,3106
21205,1320,3482,12129,4102,3492
21207,1031,3147,6375,3835,3729
21209,3617,10791,25806,10499,7556
21211,2840,8042,19395,10139,8183
21213,1141,3511,7762,4205,3167
21215,1050,3449,7640,4755,2981
21217,1551,4438,10601,4955,4660
21219,887,2439,4653,2268,2083
21221,802,2292,4708,3205,3204
21223,436,1446,3209,1878,1562
21225,721,1874,5328,2833,2623
21227,8875,23400,64545,22544,18185
21229,721,2083,4433,2516,2338
21231,1090,2955,7441,3962,4144
21233,797,2271,4944,2566,2295
21235,2581,6997,14865,6533,5779
21237,397,1075,2345,1405,1262
21239,1507,4412,10207,5468,5423
