fips,0-4,5-17,18-49,50-64,65+
54001,736,2374,6077,3053,3214
54003,7653,21581,52815,25071,19045
54005,1048,3356,7759,4543,4606
54007,517,1792,4362,2659,3015
54009,920,2893,8090,4754,5396
54011,4938,13527,39888,16700,18247
54013,259,922,1936,1438,1603
54015,403,1349,2698,1769,1727
54017,297,903,3176,1751,1640
54019,1917,6317,14559,8282,8912
54021,276,890,3445,1450,1315
54023,572,1553,3740,2404,2703
54025,1643,4725,11384,7097,7839
54027,1188,3081,8119,5425,5527
54029,1223,4131,10163,6231,6910
54031,652,1993,4955,3326,3310
54033,3526,10453,24832,13512,13084
54035,1494,4521,9915,6002,5821
54037,2934,9639,23130,12912,9931
54039,8834,26773,67508,36490,38593
54041,869,2789,6150,3497,3503
54043,1059,3418,7205,4349,4139
54045,1597,5026,11898,6292,7013
54047,780,2638,7228,3783,3984
54049,2794,8400,23049,10704,11095
54051,1317,4414,10813,6592,6993
54053,1395,3844,9162,5222,5591
54055,3114,9247,21962,11398,13341
54057,1317,4048,9912,5582,6063
54059,1319,3930,8050,4769,4911
54061,4806,12427,58709,16572,14006
54063,675,1893,4024,2726,3083
54065,740,2285,5793,4219,4290
54067,1121,3927,8393,5246,5759
54069,2139,6097,16038,8269,9361
54071,296,857,1819,1359,1780
54073,362,1124,3004,1679,1403
54075,337,1017,2604,1798,2099
54077,1574,4564,14140,7092,6834
54079,2677,9795,22002,11738,11038
54081,3711,11851,28480,13612,16012
54083,1402,3756,10613,5783,6228
54085,401,1245,2828,1945,1953
54087,640,2252,4761,3067,3201
54089,424,1473,3970,2797,3169
54091,782,2580,6204,3519,3458
54093,246,717,2254,1627,1854
54095,395,1195,2710,1935,1946
54097,1214,3729,8969,4780,5066
54099,1928,5987,14051,8137,8395
54101,385,1235,2770,1850,2013
54103,819,2217,4861,3099,3237
54105,243,853,1742,1152,1141
54107,4427,13198,30863,17550,17791
54109,973,3302,7555,4317,4801
