"state_fips","state_name","state_abbr","geoid_o","geoid_d","quarter","mean_max_norm_prop_flow","median_max_norm_prop_flow","min_max_norm_prop_flow","max_max_norm_prop_flow","imputed"
54,"West-Virginia","WV","54001","54001","1",0.514782649406587,0.514677309862122,0.436456845899951,0.577845923359629,FALSE
54,"West-Virginia","WV","54001","54001","2",0.534786616038518,0.532854233479248,0.480535593061635,0.606170556426883,FALSE
54,"West-Virginia","WV","54001","54001","3",0.553612739265799,0.550153327559165,0.46656054682928,0.633886561015005,FALSE
54,"West-Virginia","WV","54001","54001","4",0.588489034000755,0.59172733444135,0.503827336782228,0.668133617359957,FALSE
54,"West-Virginia","WV","54001","54003","1",0.00091071331034813,0.000760785598913825,0.0003511318148833,0.0021770172522765,FALSE
54,"West-Virginia","WV","54001","54003","2",0.000605702380673701,0.00039794939020108,0.0003511318148833,0.00156838877314544,FALSE
54,"West-Virginia","WV","54001","54003","3",0.000947155562198046,0.000807603174231605,0.00032772302722442,0.00294950724501978,FALSE
54,"West-Virginia","WV","54001","54003","4",0.000828797617111947,0.00042135817785996,0.00032772302722442,0.00330063905990309,FALSE
54,"West-Virginia","WV","54001","54005","1",0,0,0,0,TRUE
54,"West-Virginia","WV","54001","54005","2",0.000427742392676025,0.00037454060254219,0.00037454060254219,0.00084271635571993,FALSE
54,"West-Virginia","WV","54001","54005","3",0.000470516631943628,0.00039794939020108,0.0003511318148833,0.00088953393103771,FALSE
54,"West-Virginia","WV","54001","54005","4",0.000425259642469778,0.00037454060254219,0.0003511318148833,0.00102998665699103,FALSE
54,"West-Virginia","WV","54001","54007","1",0.00115158230399692,0.000784194386572715,0.00032772302722442,0.00718649781127835,FALSE
54,"West-Virginia","WV","54001","54007","2",0.00169782559902399,0.00149816241016878,0.00032772302722442,0.0052903860109085,FALSE
54,"West-Virginia","WV","54001","54007","3",0.00181782241053291,0.00142793604719212,0.00032772302722442,0.00770149113977387,FALSE
54,"West-Virginia","WV","54001","54007","4",0.00143316859972763,0.00126407453357991,0.00032772302722442,0.00533720358622627,FALSE
54,"West-Virginia","WV","54001","54009","1",0.000473264620060105,0.00037454060254219,0.00032772302722442,0.00107680423230881,FALSE
54,"West-Virginia","WV","54001","54009","2",0.000466712703949059,0.00037454060254219,0.00032772302722442,0.00147475362250989,FALSE
54,"West-Virginia","WV","54001","54009","3",0.000970349983669581,0.00073737681125494,0.00032772302722442,0.0102764577822515,FALSE
54,"West-Virginia","WV","54001","54009","4",0.000502388596679188,0.0003511318148833,0.00032772302722442,0.00184929422505208,FALSE
54,"West-Virginia","WV","54001","54011","1",0.00119384817060324,0.0007256724174255,0.00032772302722442,0.00685877478405393,FALSE
54,"West-Virginia","WV","54001","54011","2",0.00144695568716496,0.00081930756806105,0.0003511318148833,0.00894215688569489,FALSE
54,"West-Virginia","WV","54001","54011","3",0.00148944148927625,0.00081930756806105,0.00032772302722442,0.00676513963341839,FALSE
54,"West-Virginia","WV","54001","54011","4",0.00139467092788738,0.00077248999274327,0.00032772302722442,0.00912942718696599,FALSE
54,"West-Virginia","WV","54001","54013","1",0.000358334518778345,0.0003511318148833,0.00032772302722442,0.00039794939020108,FALSE
54,"West-Virginia","WV","54001","54013","2",0.000444766965518851,0.00037454060254219,0.0003511318148833,0.00084271635571993,FALSE
54,"West-Virginia","WV","54001","54013","3",0.000536730059893051,0.00040965378403052,0.00032772302722442,0.00117043938294436,FALSE
54,"West-Virginia","WV","54001","54013","4",0.000383543982410992,0.00037454060254219,0.00032772302722442,0.00070226362976661,FALSE
54,"West-Virginia","WV","54001","54015","1",0.000488983564430082,0.00037454060254219,0.0003511318148833,0.00149816241016878,FALSE
54,"West-Virginia","WV","54001","54015","2",0.000421358177859965,0.00037454060254219,0.00032772302722442,0.00077248999274327,FALSE
54,"West-Virginia","WV","54001","54015","3",0.000397949390201076,0.00039794939020108,0.0003511318148833,0.00044476696551885,FALSE
54,"West-Virginia","WV","54001","54015","4",0.000384572940110287,0.00039794939020108,0.00032772302722442,0.00039794939020108,FALSE
54,"West-Virginia","WV","54001","54017","1",0.00175273297595917,0.00150986680399822,0.0003511318148833,0.00451789601816522,FALSE
54,"West-Virginia","WV","54001","54017","2",0.0011010908495049,0.00079589878040216,0.00032772302722442,0.00269201058077202,FALSE
54,"West-Virginia","WV","54001","54017","3",0.00109146997879389,0.00074908120508438,0.00032772302722442,0.0041901729909408,FALSE
54,"West-Virginia","WV","54001","54017","4",0.00109249876039829,0.00107680423230881,0.00032772302722442,0.00402631147732859,FALSE
54,"West-Virginia","WV","54001","54019","1",0.000565322221962121,0.00037454060254219,0.00032772302722442,0.00191952058802875,FALSE
54,"West-Virginia","WV","54001","54019","2",0.000675510729585025,0.00042135817785996,0.0003511318148833,0.00198974695100541,FALSE
54,"West-Virginia","WV","54001","54019","3",0.00123785669140195,0.00102998665699104,0.0003511318148833,0.0041901729909408,FALSE
54,"West-Virginia","WV","54001","54019","4",0.000764481723281021,0.000713968023596055,0.00032772302722442,0.00203656452632318,FALSE
