fips,0-4,5-17,18-49,50-64,65+
23001,6054,17622,44649,23228,20770
23003,3250,9337,22206,15385,17049
23005,14368,41409,125928,63587,60648
23007,1238,3939,11195,6810,6963
23009,2320,6921,19490,12790,14563
23011,5951,17890,47776,27881,26116
23013,1553,5418,13838,8979,11072
23015,1455,4563,11425,8051,10346
23017,2424,8063,20221,14282,13738
23019,6718,20669,62628,33213,30343
23021,682,2019,5607,4209,4608
23023,1604,5054,13141,8388,8906
23025,2475,6992,17844,12047,11494
23027,1759,5448,14208,8792,9799
23029,1475,4372,10282,7061,8071
23031,9589,29251,80679,48537,46675
