fips,0-4,5-17,18-49,50-64,65+
18001,3119,8122,12896,6116,5742
18003,26582,72800,161332,68541,59536
18005,5272,14823,34399,14681,13706
18007,515,1640,3241,1814,1498
18009,608,2163,4080,2501,2655
18011,4491,14272,29252,14185,10627
18013,618,1968,4933,3943,4081
18015,1076,3404,7497,4297,4169
18017,2108,6630,14266,7858,6841
18019,7287,20003,51100,24169,20241
18021,1638,4504,10028,5367,4894
18023,2262,6653,12598,6081,5373
18025,549,1683,3619,2468,2175
18027,2692,7230,12635,5590,5295
18029,2678,8618,18961,11084,9487
18031,1704,4549,10159,5329,4670
18033,2824,7762,16872,8715,7411
18035,5353,15121,52097,20043,19495
18037,2711,7946,15781,9250,7875
18039,15036,42131,82084,36240,31377
18041,1319,3919,8557,4789,4806
18043,4456,13668,32332,16260,13796
18045,1061,2598,6148,3485,3254
18047,1333,3853,8219,5013,4511
18049,1185,3640,7407,4080,4099
18051,2121,5787,12499,6729,5850
18053,3851,10321,26505,13127,12573
18055,1671,5010,11389,6726,6158
18057,21396,71032,149377,67365,48006
18059,4623,14473,32473,16366,14078
18061,2135,6758,14856,8576,7460
18063,9881,34329,74944,33819,26406
18065,2438,7506,19326,10233,9393
18067,5023,14182,31398,16651,16356
18069,2066,5933,14462,7608,6688
18071,3216,8440,18425,8813,7425
18073,1824,5886,12710,6723,6055
18075,1392,3822,7409,3981,3677
18077,1777,4851,13346,6897,6203
18079,1577,4822,10723,5803,4659
18081,9928,30131,68840,29811,25273
18083,1992,5834,14729,6904,6649
18085,4850,14211,31416,15793,14087
18087,3555,9441,15083,6756,5761
18089,29024,87532,197788,97697,86949
18091,6168,17787,44428,22535,21223
18093,2491,7137,16614,9799,9036
18095,7096,21139,52204,26156,24354
18097,68331,175319,437217,165929,125026
18099,2802,8634,17143,9174,8472
18101,594,1593,3560,2083,2024
18103,1815,5709,14622,7204,6422
18105,5896,16429,76220,21389,19888
18107,2263,6570,14507,7767,7048
18109,3766,12306,27201,16149,12780
18111,776,2138,5038,3137,2770
18113,3076,8500,18308,9687,7846
18115,357,869,1995,1397,1375
18117,1220,3302,7141,4072,4011
18119,1075,3201,7656,4992,4510
18121,944,2684,5965,3444,3309
18123,1050,2964,7668,3893,3643
18125,681,2023,4352,2585,2546
18127,8902,28741,70943,34690,30874
18129,1292,4281,9007,5466,5117
18131,681,2034,4578,2553,2595
18133,1712,5374,16179,7394,6432
18135,1430,4138,8918,4989,4950
18137,1779,5103,10779,6009,5369
18139,937,2824,6107,3696,3170
18141,16873,46688,115518,48459,45036
18143,1390,4124,9615,5186,4153
18145,2689,7493,17188,9667,8067
18147,1003,3327,7112,4406,4023
18149,1380,3939,8414,4936,4631
18151,1689,5225,12900,7448,7386
18153,1096,2896,8785,4151,3838
18155,563,1809,3632,2078,1832
18157,10335,28085,100005,26559,22415
18159,894,2269,5538,3304,3324
18161,398,1055,2564,1575,1436
18163,10483,28676,74483,34245,32021
18165,817,2601,5744,3206,3084
18167,5744,16134,47752,18464,18107
18169,1644,4871,11488,6320,6578
18171,430,1447,2973,1847,1772
18173,3539,11500,24817,12834,11960
18175,1587,4899,10511,6068,5102
18177,4010,11002,25244,13364,12757
18179,1693,5286,10513,5582,5187
18181,1502,4299,8629,5193,5086
18183,2113,5823,12870,7184,6398
