fips,0-4,5-17,18-49,50-64,65+
38001,133,342,613,478,613
38003,475,1657,4067,2139,2456
38005,560,1422,1995,982,902
38007,62,105,344,181,256
38009,374,1050,2128,1253,1585
38011,195,520,981,540,699
38013,113,458,699,434,459
38015,6077,17176,41051,17474,17208
38017,12178,30188,94791,27975,24154
38019,245,604,1043,771,1000
38021,284,897,1862,944,972
38023,153,342,665,480,534
38025,349,681,1446,813,754
38027,105,359,751,482,622
38029,166,444,985,731,943
38031,186,551,1138,719,778
38033,110,260,523,362,424
38035,4581,10875,36606,10507,10195
38037,107,397,659,456,657
38039,124,414,616,512,674
38041,150,314,875,471,643
38043,160,405,678,492,639
38045,263,695,1245,798,1106
38047,126,249,550,410,513
38049,273,980,1748,1115,1148
38051,118,343,717,555,779
38053,1356,3105,6188,2326,1305
38055,495,1613,3119,2069,2511
38057,481,1454,2825,1757,1824
38059,1987,5926,13882,6056,5628
38061,771,1960,3899,1688,1249
38063,142,477,869,687,840
38065,129,347,492,383,470
38067,364,1090,2224,1376,1733
38069,205,647,1363,770,976
38071,773,1928,4140,2212,2510
38073,315,967,2013,1145,1222
38075,104,413,809,495,456
38077,908,2715,6607,3081,3239
38079,936,3015,4478,2066,1570
38081,222,559,1378,796,867
38083,60,163,414,270,420
38085,316,995,1470,659,349
38087,14,127,229,206,219
38089,2734,6443,14078,5406,4455
38091,105,259,554,314,499
38093,1256,3267,8453,4220,4329
38095,117,411,515,543,527
38097,472,1305,3008,1596,1599
38099,625,1838,3390,2375,2260
38101,4946,11802,32346,10683,9455
38103,255,668,1129,881,1009
38105,3617,8198,17938,5729,3886
