fips,0-4,5-17,18-49,50-64,65+
28001,1547,4345,10946,5625,6340
28003,1881,5780,13294,6829,6505
28005,664,1878,3894,2827,3302
28007,1034,3383,6502,3195,3412
28009,380,1218,2666,1732,1593
28011,1915,5358,11829,5376,5056
28013,719,2140,4777,2598,2688
28015,511,1164,3231,2359,2421
28017,1137,3060,6470,3095,3153
28019,390,1347,2905,1593,1883
28021,521,1348,3757,1288,1668
28023,905,2428,5463,3102,3416
28025,1109,3036,7096,3508,3634
28027,1470,4071,7945,3669,3385
28029,1686,4567,10893,5394,5315
28031,1213,3197,6955,3584,3199
28033,11124,36766,81724,35948,25739
28035,4837,12936,37412,12336,10751
28037,330,1434,2736,1481,1641
28039,1832,4867,9966,4760,3745
28041,782,1790,6358,2624,2061
28043,1288,3845,8077,4018,3989
28045,2258,6617,15986,10893,10413
28047,12840,36949,86082,39970,35050
28049,13401,37892,92072,39466,35702
28051,1029,2930,6517,3000,2715
28053,431,1431,2651,1484,1398
28055,0,54,417,230,227
28057,1325,3787,10241,4484,4199
28059,8141,25056,57976,29009,25067
28061,953,2725,5783,3160,3438
28063,353,1102,2783,1403,1427
28065,585,1619,3932,2249,2732
28067,4377,12308,25800,12136,11851
28069,534,1076,3515,1678,1926
28071,2737,7800,31323,8486,7981
28073,3930,12045,28044,11632,10062
28075,4305,12404,28036,13418,13341
28077,710,2164,4390,2217,2305
28079,1418,3568,8536,3925,3872
28081,5223,15505,33555,15621,13130
28083,1910,5496,10917,4715,4103
28085,1942,6103,13618,7014,6200
28087,3726,10019,23534,10530,10029
28089,6822,20291,45654,21838,17042
28091,1386,4280,9337,4633,4557
28093,1890,5166,13393,7061,6469
28095,1938,5613,12666,6637,6893
28097,294,1868,3357,1920,2163
28099,2141,5813,10976,5109,4893
28101,1351,3724,8394,3986,3638
28103,722,1797,3694,1989,1823
28105,2586,6472,30138,6252,6323
28107,2170,5924,12636,6352,5726
28109,3293,9854,21789,11276,11246
28111,599,1908,4338,2370,2234
28113,2507,7593,15327,7075,7100
28115,2218,6019,12639,5781,4893
28117,1507,4084,10456,4741,4396
28119,399,935,2153,1226,1061
28121,8624,26963,67120,29541,26606
28123,2279,5524,10615,4905,4395
28125,211,691,1497,765,708
28127,1503,4443,9815,5013,4917
28129,876,2356,5210,2734,2956
28131,911,3096,7945,3657,3285
28133,1348,3848,10971,4420,3746
28135,561,1848,5000,2220,2135
28137,1587,4721,11787,5482,4744
28139,1272,3808,8558,4148,3737
28141,1016,2997,6804,3894,3949
28143,735,1891,3868,1589,1392
28145,1699,5340,11242,5179,4662
28147,781,2341,5232,2446,3039
28149,2546,7569,16292,8458,8155
28151,2890,8071,16042,8141,7621
28153,1280,3636,7536,3715,3551
28155,611,1829,3669,2053,1810
28157,357,1283,3284,1633,1605
28159,951,2937,6493,3354,3801
28161,718,1998,4460,2519,2724
28163,1463,4221,11159,4212,3780
