fips,0-4,5-17,18-49,50-64,65+
55001,614,2233,6240,5233,6803
55003,799,2532,5916,3381,3452
55005,2357,7511,16114,9787,11028
55007,639,2068,4665,4018,5185
55009,15568,46692,112646,51662,44324
55011,635,2033,4545,2962,3218
55013,553,2096,4623,4184,5460
55015,2552,9208,20427,11651,9104
55017,3450,10841,25328,13992,13188
55019,2839,7466,11858,6592,5984
55021,2900,9072,21977,12901,11422
55023,795,2282,5414,3519,4032
55025,28864,83928,278974,94639,86269
55027,4021,13214,34859,19789,16859
55029,1163,3639,8997,6775,9871
55031,2032,6439,17257,9356,9145
55033,2133,6643,20990,8038,7723
55035,5497,15710,49925,17806,18178
55037,163,558,1284,1280,1361
55039,5274,16725,40140,21384,20614
55041,506,1298,2967,2222,2376
55043,2935,8007,22056,9181,9591
55045,1853,6101,13307,8122,7634
55047,1033,3142,6358,4203,4527
55049,1264,3888,8476,5350,4889
55051,225,738,1721,1475,2051
55053,1094,3324,7718,4553,4292
55055,4066,12905,34825,18274,15933
55057,1251,3900,9560,6156,5822
55059,8828,27766,69702,35478,26664
55061,1075,3233,7318,4456,4582
55063,5667,17663,54245,21129,21784
55065,1210,3071,5823,3388,3450
55067,996,2736,6189,4579,4990
55069,1380,3685,9486,7154,6721
55071,3925,12567,28584,18212,18118
55073,7670,23460,52519,28201,26553
55075,1934,5998,13669,9809,10636
55077,698,2262,4813,3790,4183
55078,338,951,1396,854,713
55079,59461,159980,412473,157836,136581
55081,2913,8811,16916,9248,8320
55083,1914,5875,13191,9634,8975
55085,1521,4855,11474,9517,10800
55087,11096,33161,78563,38023,31983
55089,4654,14801,33761,19645,20105
55091,409,1251,2353,1596,1822
55093,2150,6494,18243,8560,7137
55095,2061,6997,15564,10628,10305
55097,3138,10156,31410,13138,12990
55099,492,1972,4044,3569,4015
55101,11218,33683,76040,40789,35802
55103,870,2782,5680,3579,4294
55105,9239,27564,64734,33545,29268
55107,670,2164,4441,3213,3691
55109,5377,17462,37558,20274,15362
55111,3683,11069,24745,13372,13140
55113,738,2469,5526,4472,5271
55115,2221,6466,13871,9329,9152
55117,6114,19282,45048,24422,23125
55119,1128,3490,6666,4464,4276
55121,2211,6010,10681,6179,5758
55123,2127,5954,10087,6283,6598
55125,900,2927,6271,6036,7513
55127,4651,15959,41967,21985,21095
55129,634,2401,4857,4228,4734
55131,6652,22273,50065,31522,27367
55133,20564,65734,152858,88268,84338
55135,2545,7824,18314,11919,10967
55137,1029,3380,7969,5978,6512
55139,8768,25926,74176,33005,29894
55141,3942,11903,26141,15894,16124
