fips,0-4,5-17,18-49,50-64,65+
47001,4167,12705,30378,15925,15978
47003,3373,9864,21551,9692,7757
47005,797,2428,5236,3671,3874
47007,630,1666,6196,3408,3132
47009,6780,20866,52367,30148,29172
47011,6268,18026,45456,22070,19245
47013,2094,5973,14792,8514,8388
47015,857,2515,5664,3157,2625
47017,1606,4719,10843,5695,5778
47019,2255,7765,21192,12598,12902
47021,2208,6755,16576,9608,6682
47023,976,2837,7395,3169,3234
47025,1628,4457,12964,6915,6502
47027,323,1120,2527,1786,1914
47029,1858,5642,12931,8281,8101
47031,3760,10666,23077,11616,10591
47033,870,2391,5271,2717,2695
47035,2711,7911,18700,13628,20603
47037,46649,101742,358458,116089,92450
47039,599,1736,4057,2431,2756
47041,1535,3022,7926,4543,3933
47043,3313,9310,22654,11291,9415
47045,2174,6493,14147,7221,6473
47047,2070,5693,15177,10389,9938
47049,1031,2904,6569,4307,4498
47051,2225,6405,17283,8896,9181
47053,3001,9371,19703,9874,8920
47055,1600,4718,11211,6628,6463
47057,1122,3445,8560,5677,5462
47059,3330,10261,26735,15464,15838
47061,826,2151,5141,2839,2862
47063,3978,11728,24996,13217,11750
47065,21907,57404,156719,71076,69086
47067,380,1070,2419,1442,1541
47069,1283,3630,10948,4821,4751
47071,1232,4255,9625,5742,6395
47073,2703,8410,20684,13537,12630
47075,933,2902,6360,3615,3665
47077,1616,4743,10623,5874,5124
47079,1541,4898,11247,6960,7766
47081,1340,4018,10266,5285,4527
47083,393,1342,3131,1806,1681
47085,1053,3009,7120,4042,3990
47087,548,1652,4251,2776,2802
47089,2619,8314,21189,12978,11764
47091,745,2288,6817,4073,4273
47093,26966,76552,220619,89619,80392
47095,265,713,3186,1336,1079
47097,1497,3874,10411,4871,4131
47099,2842,8517,17009,8956,8061
47101,726,2020,4854,2721,2671
47103,2059,5943,12995,7732,7217
47105,2738,8383,18678,12658,16123
47107,3106,8521,20516,11602,11139
47109,1435,4165,9592,5368,5410
47111,1658,4925,10380,5238,4039
47113,5982,16305,40164,19080,17764
47115,1529,4402,10735,6465,6119
47117,2001,6441,14439,7078,6090
47119,6738,17996,44201,20409,18447
47121,640,2064,4832,2999,2808
47123,2381,7411,16674,10602,10627
47125,18372,44313,113928,34112,23428
47127,332,975,2475,1415,1477
47129,972,3059,8832,4480,4018
47131,1650,4996,11486,5902,6419
47133,1150,3608,8667,4905,4735
47135,509,1434,3093,1754,1907
47137,206,672,1585,1195,1421
47139,801,2555,6459,4319,3764
47141,4526,12698,37127,14584,13623
47143,1889,5307,12892,7173,6731
47145,2484,7857,19059,12944,12864
47147,4796,13382,30650,15459,11252
47149,22629,66474,170228,61017,40298
47151,1352,3835,8602,4503,3821
47153,921,2425,6156,3645,3662
47155,5331,15426,37139,21466,20290
47157,62491,171311,386366,162955,136050
47159,1114,3452,7926,4498,3399
47161,721,2201,5057,3115,2933
47163,7611,22999,59696,34597,35721
47165,11756,35461,82479,40697,34031
47167,3384,11106,24824,12622,9617
47169,610,1378,6426,2068,1475
47171,780,2389,6437,3934,4216
47173,1065,3287,7648,4582,3849
47175,345,958,2139,1450,1545
47177,2483,7335,16632,8164,7552
47179,6243,19203,58101,26963,25751
47181,629,2036,6753,3560,3190
47183,1590,4696,14515,6164,6051
47185,1536,4560,10289,5796,5979
47187,13726,53477,101800,52944,38404
47189,9450,27728,65100,31277,25250
