fips,0-4,5-17,18-49,50-64,65+
13001,1156,3378,6873,3702,3317
13003,545,1554,3511,1528,1123
13005,515,2314,4388,2039,1873
13007,67,455,962,608,738
13009,2014,6260,20060,8042,7293
13011,948,3069,7171,4354,3215
13013,5549,16547,38135,15610,11141
13015,6761,19458,46139,22644,16151
13017,1010,3219,6642,3221,3046
13019,1129,3218,7071,3597,3242
13021,10102,28185,64637,28265,25354
13023,524,1953,5334,2405,2198
13025,919,3146,7069,3947,3090
13027,953,2499,6031,3419,3383
13029,3342,10314,20682,7325,5018
13031,4549,11856,42825,12306,9836
13033,1453,4614,9240,4967,4153
13035,1172,4178,11271,5408,4045
13037,227,642,2726,1002,931
13039,3755,9726,24698,9622,8235
13043,665,2089,4017,2195,2006
13045,7675,21449,54133,21818,17112
13047,3485,11814,26900,13686,12471
13049,476,2026,6037,2300,1872
13051,17495,44915,133742,53177,48814
13053,675,1084,6483,634,305
13055,1397,3985,9980,5035,4578
13057,15080,48857,112499,55888,42215
13059,6247,15689,74250,17485,15596
13061,119,442,945,454,893
13063,20910,60579,133349,53250,30683
13065,436,1243,2758,1163,1122
13067,44004,132078,343508,147669,101893
13069,2939,7683,18745,7491,6303
13071,3016,8809,18674,8316,7092
13073,9632,30398,67469,28669,23470
13075,1162,3238,6808,3352,2803
13077,8380,26753,61259,31565,22114
13079,598,1935,4206,3015,2429
13081,1291,3378,7432,4021,3873
13083,875,2303,6441,3272,3305
13085,1548,4205,11011,6339,5601
13087,1961,5129,11411,5723,4894
13089,50486,124853,347791,137523,101452
13091,892,2893,8185,4120,3819
13093,441,1312,4422,2427,2424
13095,5469,14808,34289,15094,14255
13097,8662,28734,62212,29067,17466
13099,645,1972,3850,2149,2067
13101,283,751,1500,703,468
13103,4369,13542,28635,12480,8239
13105,1340,2996,7113,4091,4185
13107,1490,4260,9372,4141,3698
13109,586,2169,4272,1867,1846
13111,1061,3005,7566,6194,7779
13113,5225,22283,43371,26254,23556
13115,5656,16938,41287,18587,16517
13117,14327,53860,108979,50483,32413
13119,1290,3998,9170,4943,4439
13121,57746,167856,515700,195016,132189
13123,1557,4387,10066,7539,8427
13125,114,512,1170,586,531
13127,4425,13484,31123,17032,18923
13129,3342,10280,24060,11674,8980
13131,1612,4839,9624,5096,4885
13133,792,2670,5733,4439,5952
13135,59771,195451,422958,183316,105476
13137,2673,7614,18815,8915,8931
13139,12795,37568,84973,39774,33285
13141,165,1138,3263,1937,2127
13143,1868,5455,12308,6239,4850
13145,1742,5895,13238,7954,6680
13147,1326,4142,9539,5530,5947
13149,605,2100,4411,2474,2026
13151,13875,48074,104196,49279,29993
13153,10492,32287,71568,30201,22354
13155,457,1652,3798,1843,1635
13157,4972,15398,33388,15191,11691
13159,751,2847,5649,3407,2691
13161,897,2996,5810,2827,2308
13163,889,2623,6009,3074,2873
13165,255,1357,3268,1992,1802
13167,469,1187,3950,1752,1834
13169,1500,5018,10999,5846,5163
13171,1055,3079,8056,3661,3247
13173,637,1663,4415,1914,1465
13175,3055,9276,18998,9298,8992
13177,1994,6633,14119,6014,4577
13179,6414,12080,33249,8525,6558
13181,310,1166,2551,1784,1962
13183,1281,3576,8050,2995,1610
13185,8019,21263,56159,18148,15466
13187,1603,4206,15659,6282,6181
13189,1176,4248,7879,4380,4004
13191,301,1397,3654,2556,3279
13193,605,1643,5173,2345,2187
13195,1933,5291,12254,5841,5595
13197,352,1165,2693,1675,1589
13199,1134,3349,7498,4443,4333
13201,326,1016,2108,1140,1283
13205,1214,3689,8459,4202,3877
13207,1407,4660,11310,6095,5447
13209,463,1314,3684,1702,1512
13211,1099,3510,7537,4283,4185
13213,2376,7243,16363,8303,5997
13215,14074,37053,89223,34663,29370
13217,7016,22553,48673,21957,15331
13219,2054,9159,16020,8646,6909
13221,728,2558,5815,3234,2886
13223,10744,34056,75939,33644,19909
13225,1613,4406,12108,5513,4629
13227,1711,4793,12138,7895,7660
13229,1102,3847,7564,4091,3392
13231,1065,3530,7804,4020,3121
13233,2837,8157,17313,8331,6727
13235,525,1286,3951,1839,2292
13237,1047,3370,7412,5180,5515
13239,28,174,622,570,698
13241,734,2056,5791,3659,4867
13243,600,1073,2186,1096,1315
13245,13449,34006,91686,36235,30664
13247,5148,17432,37345,19816,14552
13249,196,890,1669,1080,704
13251,806,2138,5169,3098,2846
13253,434,1392,3043,1975,2273
13255,4318,11638,26605,12857,12797
13257,1691,4247,9985,5405,5514
13259,74,517,2771,831,785
13261,1710,4859,12411,5158,5036
13263,188,751,1904,1363,1547
13265,89,225,635,320,471
13267,1073,3820,11282,4349,3691
13269,390,1166,2829,1728,1673
13271,502,2276,5009,2206,2181
13273,480,1556,3287,1799,1819
13275,2772,8121,17314,9002,8487
13277,2721,7654,17075,7468,6404
13279,1875,5249,10588,4646,4585
13281,425,1170,3830,2688,4626
13283,426,1059,2447,1273,1182
13285,4323,12831,28616,13176,10875
13287,653,1616,3256,1670,1720
13289,361,1133,2650,1834,1891
13291,981,2939,7144,5861,8673
13293,1717,4709,10574,5740,5116
13295,3683,10965,26835,13900,13066
13297,5818,18438,40115,19899,16091
13299,2275,6676,14172,6694,6141
13301,341,706,1898,1035,1195
13303,1050,3245,7823,4153,3622
13305,1747,5679,12395,5730,4968
13307,98,230,1162,401,457
13309,246,933,3949,1210,1096
13311,1354,4136,10271,6173,6520
13313,6453,19598,43030,18884,15153
13315,403,1237,3830,1605,1709
13317,476,1493,3226,2093,2265
13319,470,1433,3134,1987,1771
13321,1195,3390,7141,4721,4128
