fips,0-4,5-17,18-49,50-64,65+
02013,106,304,1762,858,393
02016,119,564,2804,1361,330
02020,18776,49878,134108,50371,35936
02050,1957,4483,7696,2869,1482
02060,64,82,369,242,121
02063,462,1066,2986,1539,911
02066,180,505,764,600,577
02068,79,189,1138,347,276
02070,414,1061,1921,790,594
02090,6778,16100,46159,14833,11685
02100,61,395,484,580,557
02105,83,269,756,572,633
02110,1586,4911,14156,6476,4840
02122,3385,9904,22751,12225,11578
02130,654,2226,5668,2924,2398
02150,724,2348,6034,2150,1622
02158,1074,2385,3170,1117,531
02164,72,203,489,142,101
02170,7044,21675,46654,20591,14713
02180,858,2511,4250,1470,836
02185,636,2078,5152,2167,858
02188,788,2073,2976,1135,639
02195,154,498,1266,730,746
02198,299,926,1995,1346,1164
02220,385,1262,3587,1710,1449
02230,65,112,625,273,233
02240,500,1251,2678,1408,1099
02275,137,296,738,432,503
02282,29,37,174,126,140
02290,356,1041,2014,990,870
