fips,0-4,5-17,18-49,50-64,65+
02013,0.0112034974411079,0.240549242851471,0.322200969206426,0.463008493824436,0.505841482248308
02016,0.0110111667712365,0.236419729076165,0.316669738573634,0.455060017534646,0.497157691169592
02020,0.0110413049184734,0.237066822409018,0.317536480437133,0.456305540928762,0.498518438128358
02050,0.0123867841564803,0.265955480944108,0.356231068159559,0.511910348154031,0.559267254796129
02060,0.0111141573228358,0.238631029550707,0.319631640044029,0.459316322355956,0.501807747417865
02063,0.0107493741832761,0.230798804971968,0.309140855203479,0.444240878914483,0.485337672337824
02066,0.0111098851115218,0.238539301302248,0.319508775676605,0.459139764085987,0.501614855714633
02068,0.0106873665631267,0.229467445175051,0.307357580345307,0.441678281389744,0.482538008513921
02070,0.0118059494544293,0.253484433529256,0.339526864411283,0.48790611180094,0.533042382771016
02090,0.0110970586091368,0.238263904672459,0.31913989876815,0.458609681441571,0.501035735041597
02100,0.0108592214486295,0.233157325304478,0.312299948651538,0.448780552096842,0.490297311398696
02105,0.0114756190365693,0.246391940107026,0.330026904121888,0.474254500771284,0.518127859062651
02110,0.0109202532822192,0.234467734079684,0.31405516090007,0.451302823154986,0.49305291814825
02122,0.0109549759557961,0.235213261347632,0.315053748987296,0.452737811905504,0.494620657933272
02130,0.0111397561835946,0.239180660289302,0.320367836735324,0.460374250027728,0.502963544144573
02150,0.0109028504770859,0.234094080082769,0.313554674269861,0.450583615011686,0.492267175946748
02158,0.0130657016017511,0.28053245374006,0.375756029898272,0.539968063650316,0.589920593956088
02164,0.0118541044447448,0.254518364810164,0.340911751999588,0.489896219769755,0.535216595940334
02170,0.0112500115010501,0.241547941870225,0.323538665338717,0.464930786835946,0.507941606887979
02180,0.0120526794723623,0.258781950605018,0.346622563886222,0.498102757498854,0.544182321762609
02185,0.0116806302291039,0.250793716195208,0.335922813437711,0.482727026781271,0.527384179783421
02188,0.0122712691916232,0.263475269967093,0.35290897755076,0.507136445167591,0.554051717295242
02195,0.0108329596896316,0.232593461539963,0.311544687694266,0.447695228737535,0.4891115846051
02198,0.0115990605843069,0.249042342001683,0.33357695503505,0.479355986748658,0.523701284308371
02220,0.0106606814614005,0.228894491858518,0.306590144490143,0.440575462486741,0.481333167661136
02230,0.0109159051819941,0.234374376427535,0.313930114046258,0.451123128613459,0.492856600036487
02240,0.0111907782346142,0.240276149961701,0.321835178016547,0.462482845412213,0.50526720601898
02275,0.0112415687144942,0.241366667591881,0.323295859551918,0.464581870624071,0.507560412382588
02282,0.0114466244646074,0.245769400371654,0.329193050297496,0.473056238071291,0.516818744892238
02290,0.0120920031640263,0.25962626590081,0.347753472482711,0.499727893162485,0.545957798981515
