fips,0-4,5-17,18-49,50-64,65+
35001,33888,105437,288953,126194,119885
35003,17,335,898,796,1639
35005,3903,12228,26498,11354,10463
35006,1557,4753,11093,4911,4745
35007,493,1700,4126,2512,3505
35009,3745,9053,21734,7242,6158
35011,162,220,604,216,378
35013,12931,39200,97375,35005,37154
35015,4278,11642,25631,10629,8934
35017,1178,3844,9169,5436,8229
35019,148,790,1705,836,900
35021,20,153,242,125,208
35023,230,650,1455,845,917
35025,5882,15936,31740,11382,8214
35027,823,2613,5859,4754,6178
35028,874,3277,7751,3953,3519
35029,1921,4662,9369,4200,5268
35031,4211,15408,29992,12138,9423
35033,109,466,1222,1013,1366
35035,4155,10942,29680,11735,11723
35037,303,1478,2721,1889,2225
35039,2011,7069,14445,8134,8506
35041,1172,3661,8646,2726,2797
35043,7375,26237,59073,29143,29710
35045,7019,23731,48605,22063,19760
35047,1141,3418,10056,5817,6604
35049,5877,19699,54462,32796,42341
35051,420,1371,3215,2254,4251
35053,790,2740,6426,3064,3288
35055,1024,4512,11166,7570,10244
35057,722,2436,5628,3128,3376
35059,273,603,1481,771,911
35061,4297,13404,30460,14884,14337
