fips,0-4,5-17,18-49,50-64,65+
51001,1762,5162,10640,7380,8382
51003,5722,16710,47739,20896,22616
51005,608,2126,4962,3409,3857
51007,758,2011,4789,3011,2773
51009,1614,4641,11671,6746,6713
51011,993,2598,6048,3389,3396
51013,12310,30444,127303,38085,27321
51015,3474,11053,29040,17013,17133
51017,180,527,1241,1047,1128
51019,3547,12188,27588,18707,18224
51021,190,689,2457,1353,1522
51023,1437,4918,11388,8127,8005
51025,651,1828,6610,3305,3474
51027,859,2533,7249,4555,4661
51029,791,2269,6804,3631,3419
51031,2719,8165,21329,11695,11490
51033,1892,5292,12661,6533,5163
51035,1236,3971,9742,6732,7477
51036,249,724,2127,1837,1749
51037,622,1963,3699,2639,2552
51041,22036,66485,152540,72155,58394
51043,553,2306,5006,3910,3285
51045,359,864,1440,1279,939
51047,3367,10038,20794,10490,8874
51049,459,1437,3545,2037,2267
51051,621,2065,4963,2899,3372
51053,1333,4322,10815,6351,5262
51057,511,1394,3745,2447,2507
51059,68146,196645,490036,223350,166297
51061,4195,13120,27949,16326,12345
51063,646,2239,5315,3654,3706
51065,1432,4062,10636,5873,5761
51067,2674,7697,18263,13007,13317
51069,5235,16107,35948,19050,17015
51071,805,2492,5879,3774,3660
51073,1845,6018,14168,9222,7975
51075,982,3263,8746,6507,6115
51077,592,1929,5437,3431,3934
51079,1275,3586,7870,4228,3891
51081,439,1402,5303,2334,1826
51083,1748,5095,11244,7174,8550
51085,5508,18750,42185,24266,20943
51087,19429,54836,140360,64498,55311
51089,2244,7545,16849,11431,12296
51091,60,254,607,568,776
51093,1923,6480,14135,9161,7745
51095,3876,11848,26872,16347,21103
51097,302,888,2289,1621,1576
51099,1585,5185,11250,5626,3822
51101,1165,3022,7230,3805,3010
51103,339,1262,2624,2302,4349
51105,971,3067,8335,4692,4977
51107,27340,88435,187430,79586,44291
51109,2055,5828,14005,9159,7965
51111,571,1784,4319,2554,2762
51113,797,1995,4832,3136,3171
51115,281,1048,2483,1955,2750
51117,1523,4110,9978,6737,8083
51119,369,1346,2917,2537,3605
51121,3796,11371,55696,14713,13583
51125,811,1799,4546,3297,4324
51127,1090,3617,9585,5331,4516
51131,495,1791,3524,2855,3450
51133,537,1250,2964,2752,4582
51135,798,2197,6449,3269,2884
51137,2177,5772,13756,8066,7437
51139,1184,3535,8456,5401,5174
51141,756,2304,5497,4303,4746
51143,2542,8328,20796,14007,14475
51145,1379,4177,12055,7417,6046
51147,914,2357,11597,3407,3657
51149,2079,6375,22200,6695,5524
51153,32949,96162,212937,89874,52703
51155,1536,4497,12283,7799,7656
51157,229,1078,2388,1741,1973
51159,470,1123,3552,2074,1828
51161,4322,14890,36870,19607,21104
51163,868,3121,7392,5149,6048
51165,4777,14001,32534,16635,16792
51167,1224,3569,9118,5829,5895
51169,836,3031,7520,4735,5382
51171,2510,7039,15939,9373,9769
51173,1340,4378,10665,6474,6728
51175,821,2623,6249,4444,3851
51177,8462,26922,58533,28640,21319
51179,9849,32205,70153,30488,17825
51181,334,777,2096,1725,1620
51183,447,1256,4824,2208,2058
51185,1883,6052,14567,8143,9288
51187,2152,6722,16462,8903,6865
51191,2207,7133,19582,11885,13106
51193,943,2464,6170,4182,4924
51195,1627,5228,14583,7132,7157
51197,1437,4069,10086,6426,6201
51199,3665,12813,28244,13682,12186
51510,10541,18171,80679,27677,19720
51520,884,2549,6382,3281,3928
51530,330,1091,2826,1152,1213
51540,2484,4935,25690,6752,6002
51550,15491,45609,107114,47577,35362
51570,1103,3294,7012,3467,3334
51580,332,959,2064,1213,1103
51590,2478,6961,15708,8250,8842
51595,294,1228,2027,1048,1036
51600,1873,4010,10237,4863,3495
51610,694,2834,6030,2889,2146
51620,617,1565,2730,1738,1562
51630,1767,4241,14543,4646,3186
51640,535,1097,2351,1384,1331
51650,8324,21259,59948,25681,22122
51660,2643,6158,31371,6131,5189
51670,1772,4086,9155,4494,3437
51678,242,284,4880,800,1214
51680,4742,10564,41492,11217,11240
51683,3361,8168,18963,7777,4405
51685,991,3108,8306,2891,1627
51690,663,2911,5063,2629,2318
51700,12901,30153,85028,31465,25227
51710,15394,32696,119765,37622,29560
51720,132,551,1545,646,746
51730,2613,5047,13480,6562,5663
51735,632,2240,4656,2552,2476
51740,6890,15674,42609,17360,14766
51750,696,1342,10861,2057,1549
51760,13361,26702,117447,39077,31008
51770,6353,15978,40734,18385,17227
51775,1039,3795,10731,4947,4965
51790,1575,3362,10740,4679,5409
51800,6074,16803,39684,19581,14496
51810,27251,73755,201008,84806,70246
51820,1496,3595,9238,4247,3998
51830,353,1275,9257,2013,2666
51840,1709,4567,11832,5085,4788
