fips,0-4,5-17,18-49,50-64,65+
29001,1454,3286,12833,3835,3893
29003,942,3110,6583,3628,3802
29005,227,856,1702,1095,1307
29007,1488,4080,9539,4766,4675
29009,2076,5920,12153,7182,7702
29011,688,2051,4216,2234,2501
29013,922,2767,5986,3380,3131
29015,806,2680,5499,4844,6322
29017,591,1705,3642,2389,2232
29019,10030,27860,95858,28949,25346
29021,4911,13733,34298,16049,14577
29023,2714,7066,16026,8030,8184
29025,483,1617,3150,1869,1808
29027,2443,6815,18458,9007,8018
29029,1790,5699,12806,10412,12960
29031,4577,13080,35923,14389,14766
29033,409,1433,2953,1737,1879
29035,351,935,1812,1107,1092
29037,6247,19741,42808,22069,19908
29039,976,2534,4756,2969,3380
29041,483,1235,2374,1458,1840
29043,5537,17781,36843,17197,15557
29045,405,1190,2234,1395,1451
29047,15339,45406,110428,47519,39430
29049,1225,3738,7851,4551,4049
29051,4346,12665,31870,14261,13890
29053,1035,2715,6471,3269,3334
29055,1288,3774,8080,4798,4857
29057,382,1207,2541,1628,1883
29059,1098,3045,6211,3504,3693
29061,604,1497,2906,1632,1838
29063,579,1573,4454,2145,2125
29065,854,2425,4925,3102,3233
29067,703,2065,3793,2427,2977
29069,1850,5301,10051,5140,5151
29071,6027,17666,39202,22712,20343
29073,723,2260,5036,3279,3448
29075,432,1181,2236,1229,1167
29077,16684,46441,136588,51626,52036
29079,718,1815,3251,1805,2198
29081,478,1513,2779,1555,1865
29083,1281,3695,7795,4548,5009
29085,359,1129,2263,2057,2777
29087,221,661,1349,920,1089
29089,545,1610,4075,1875,2042
29091,2439,7302,14818,7778,8046
29093,470,1513,3304,2056,2103
29095,44288,123471,308027,129886,114304
29097,7982,22660,51985,21679,20051
29099,12635,38998,91135,48429,38261
29101,3419,8689,26930,8498,7196
29103,315,617,1258,758,808
29105,2435,6518,13577,7208,6652
29107,1780,5827,12332,6783,6393
29109,2456,7353,14493,7295,6996
29111,518,1590,4027,1877,1912
29113,4174,11636,25474,12425,9348
29115,659,2105,4206,2302,2580
29117,756,2351,5839,2536,2882
29119,1520,4517,9115,4862,3687
29121,816,2684,5196,3089,3378
29123,652,2314,4656,2618,2489
29125,444,1293,2980,1871,1862
29127,2013,4821,10867,5350,5406
29129,260,594,1158,693,777
29131,1502,4367,9270,5058,5072
29133,714,1974,4506,2464,2244
29135,1003,2874,5881,2954,2550
29137,462,1454,2821,1817,2180
29139,655,1849,4081,2502,2339
29141,1397,3561,6842,4706,5211
29143,957,2767,5666,3216,3125
29145,3685,10671,22756,11678,11328
29147,1027,2503,10208,3335,3701
29149,505,1503,2847,1825,1993
29151,747,2296,5121,2789,2449
29153,376,1311,2614,1969,2603
29155,1031,2878,5476,2844,2729
29157,1002,3273,7113,3857,3731
29159,2958,7929,16958,8036,7516
29161,2352,7185,19995,7949,7713
29163,959,3018,6982,3375,3377
29165,6291,19192,46014,21118,17756
29167,2059,5536,12794,6124,5931
29169,3629,8155,30125,6784,5201
29171,290,759,1513,918,1162
29173,529,1677,3508,2299,2415
29175,1487,3905,9943,4714,4316
29177,1270,4001,8404,5002,4468
29179,289,852,2064,1381,1424
29181,705,1880,3807,2182,2134
29183,22376,71004,169586,81161,70408
29185,519,1519,3056,2036,2457
29186,1009,2964,6661,3952,3985
29187,3462,10549,28515,12934,11539
29189,55672,163232,394772,191574,190319
29195,1277,3825,10064,4068,3997
29197,321,790,1375,777,775
29199,372,1027,1591,789,907
29201,2433,6665,14481,7255,7099
29203,378,1249,2357,1577,1616
29205,373,1061,2097,1123,1332
29207,1705,4584,10655,5647,5879
29209,1287,4073,9012,7421,10255
29211,345,964,2111,1219,1218
29213,2839,8960,21173,10689,12868
29215,1389,4175,9052,5128,5417
29217,1193,3501,7093,3852,4048
29219,2101,6494,14068,7737,6777
29221,1307,4219,8810,4926,4208
29223,491,1641,3485,2514,2731
29225,2939,8195,15402,7576,6388
29227,100,318,580,426,510
29229,1270,3630,6661,3665,3739
29510,16420,36450,139688,51247,44707
