fips,0-4,5-17,18-49,50-64,65+
22001,3810,11053,22154,10974,9227
22003,1327,3441,10308,4226,3250
22005,8599,25630,54735,23263,16366
22007,1032,3276,7828,4412,4172
22009,2549,6828,15550,7478,6771
22011,2504,6771,14785,6719,5867
22013,771,2128,4507,2679,2684
22015,8317,23805,55174,22483,19355
22017,14440,40676,91753,43191,42913
22019,14317,38058,85254,38467,32572
22021,484,1631,3899,1822,1727
22023,355,900,1912,1131,924
22025,497,1462,3453,1737,1589
22027,667,2077,5428,2856,2991
22029,1081,3246,7174,3356,3468
22031,1613,4831,10297,5173,4983
22033,28545,74289,208000,74634,67353
22035,296,1120,3372,1115,1292
22037,885,2463,7775,4457,3798
22039,2203,5920,12965,6026,5048
22041,1268,3600,7181,3735,3806
22043,1240,3416,10142,3914,3411
22045,4683,13043,26658,13646,11164
22047,1615,4656,12464,6031,5184
22049,763,2435,5723,2947,3071
22051,27292,69698,171961,85166,78367
22053,2082,5986,12341,6374,5300
22055,16292,43003,106406,44265,35109
22057,5767,16456,39460,19325,15662
22059,816,2384,6909,2394,2301
22061,2448,7092,25137,6732,6751
22063,9443,28160,62342,25892,19746
22065,705,1829,3868,1711,1644
22067,1523,4295,9384,4932,4833
22069,2267,6295,16267,6005,6213
22071,20845,53576,170107,69628,61879
22073,10265,29034,66388,28660,24569
22075,1456,4308,9402,4690,3214
22077,1098,3301,7206,4394,4439
22079,8367,23864,50401,24404,21434
22081,459,1326,2765,1516,1463
22083,1272,3456,7895,3711,3574
22085,1310,3834,7967,4333,4641
22087,2973,8623,19165,7789,5622
22089,2737,9887,20719,10805,7715
22091,562,1645,4195,2212,2235
22093,1130,3301,7420,4187,3759
22095,2375,7658,16677,8463,6169
22097,5832,16076,31078,15493,13649
22099,3195,9232,20060,10528,8544
22101,3239,8560,17850,10102,8704
22103,15618,48439,102680,54077,48517
22105,9323,23893,58068,23673,20261
22107,191,671,1189,860,1081
22109,7068,20100,42980,20665,16549
22111,1293,3220,7304,4471,4626
22113,3647,10798,22031,11394,9161
22115,3816,8288,22285,6905,6470
22117,2878,7835,17469,8669,8387
22119,2083,6187,13238,7361,7320
22121,1725,4813,12227,4922,3979
22123,567,1649,3524,1882,2000
22125,606,1905,7034,3424,2412
22127,645,2160,5601,2531,2569
