"state_fips","state_name","state_abbr","geoid_o","geoid_d","quarter","mean_max_norm_prop_flow","median_max_norm_prop_flow","min_max_norm_prop_flow","max_max_norm_prop_flow","imputed"
25,"Massachusetts","MA","25001","25001","1",0.740093147913152,0.757336881107889,0.574892009668815,0.844466382646976,FALSE
25,"Massachusetts","MA","25001","25001","2",0.768227044472561,0.778568447544981,0.622217090754248,0.868553681628191,FALSE
25,"Massachusetts","MA","25001","25001","3",0.715648196667164,0.708024650818905,0.618200422428093,0.84375668650285,FALSE
25,"Massachusetts","MA","25001","25001","4",0.783755308559396,0.795324691282177,0.55299311700665,0.912103602926067,FALSE
25,"Massachusetts","MA","25001","25003","1",0.000223624491370057,0.000215027339190265,3.81329271470427e-05,0.00059317886673177,FALSE
25,"Massachusetts","MA","25001","25003","2",0.000358351738445923,0.00027752296979236,6.35548785784045e-05,0.00118212074155832,FALSE
25,"Massachusetts","MA","25001","25003","3",0.000460565625524151,0.0004406471581436,5.08439028627236e-05,0.00117364675774787,FALSE
25,"Massachusetts","MA","25001","25003","4",0.000440111714111622,0.00033260386456031,4.02514230996562e-05,0.00147023619111376,FALSE
25,"Massachusetts","MA","25001","25005","1",0.00745133873643957,0.00755561581499599,0.00332392014965055,0.0103869856556639,FALSE
25,"Massachusetts","MA","25001","25005","2",0.00740621528998613,0.00736812892318969,0.00363533905468474,0.0108022108623761,FALSE
25,"Massachusetts","MA","25001","25005","3",0.00734475638632119,0.0073384699798531,0.00332815714155578,0.0104293555747162,FALSE
25,"Massachusetts","MA","25001","25005","4",0.0084697468185487,0.00819752008863787,0.00475178642171204,0.013450330803143,FALSE
25,"Massachusetts","MA","25001","25007","1",0.00162253251126275,0.0015560352771946,0.00020125711549828,0.00297436831746933,FALSE
25,"Massachusetts","MA","25001","25007","2",0.00237129537623359,0.00234305652359051,0.00083045041342448,0.00492338459387373,FALSE
25,"Massachusetts","MA","25001","25007","3",0.00345208915478367,0.00329743895024289,0.0011312768386956,0.0068194384714628,FALSE
25,"Massachusetts","MA","25001","25007","4",0.00168445758075684,0.00178165509614794,0.00017795366001953,0.00298072380532717,FALSE
25,"Massachusetts","MA","25001","25009","1",0.00138391925046672,0.00129122328311792,0.00051055752457984,0.00322435083987772,FALSE
25,"Massachusetts","MA","25001","25009","2",0.00176838539622497,0.001633360379465,0.00064825976149972,0.00373067137255234,FALSE
25,"Massachusetts","MA","25001","25009","3",0.0028568148192292,0.0027805259378052,0.00096815265034436,0.00492338459387373,FALSE
25,"Massachusetts","MA","25001","25009","4",0.00198595179279562,0.00170644848983016,0.00050632053267462,0.00571358358419856,FALSE
25,"Massachusetts","MA","25001","25011","1",9.15190251529007e-05,8.1562094175619e-05,3.60144311944292e-05,0.0003156558969394,FALSE
25,"Massachusetts","MA","25001","25011","2",0.000163458687712175,0.00014511697275402,2.54219514313618e-05,0.00050632053267462,FALSE
25,"Massachusetts","MA","25001","25011","3",0.000185038852038825,0.0001578279484697,2.54219514313618e-05,0.0010062855774914,FALSE
25,"Massachusetts","MA","25001","25011","4",0.000227166077493459,0.00016736118025646,3.81329271470427e-05,0.00107195895202242,FALSE
25,"Massachusetts","MA","25001","25013","1",0.000886331628885642,0.000854813116879535,0.00029023394550804,0.00245957380098425,FALSE
25,"Massachusetts","MA","25001","25013","2",0.00141727379229842,0.00137490387324615,0.00045759512576451,0.00341713397156555,FALSE
25,"Massachusetts","MA","25001","25013","3",0.00232219394388325,0.00226043518143858,0.00099569309772833,0.00450180389930365,FALSE
25,"Massachusetts","MA","25001","25013","4",0.00153989325912088,0.00155073903731307,0.00038768475932826,0.00342137096347077,FALSE
25,"Massachusetts","MA","25001","25015","1",0.000638726529712962,0.00041840295064116,8.05028461993123e-05,0.00268837136386651,FALSE
25,"Massachusetts","MA","25001","25015","2",0.000548574050850371,0.00047454309338542,9.95693097728337e-05,0.00134736342586218,FALSE
25,"Massachusetts","MA","25001","25015","3",0.000794343873710373,0.00071711087995966,0.00026693049002929,0.00303580470009512,FALSE
25,"Massachusetts","MA","25001","25015","4",0.000546479847254596,0.000485135573148485,8.26213421519258e-05,0.00266930490029299,FALSE
25,"Massachusetts","MA","25001","25017","1",0.0070966083585964,0.00701328085112693,0.00433020572714196,0.010742892975703,FALSE
25,"Massachusetts","MA","25001","25017","2",0.00804583810644828,0.00785114600038557,0.00412471161973845,0.0123338834361157,FALSE
25,"Massachusetts","MA","25001","25017","3",0.0128924064723183,0.0119048880057115,0.00338747502822896,0.023184819705402,FALSE
25,"Massachusetts","MA","25001","25017","4",0.00784306347778375,0.00747829071272559,0.00486194821124794,0.0131516228738245,FALSE
25,"Massachusetts","MA","25001","25019","1",0.00155278691673393,0.00166407857077789,8.05028461993123e-05,0.0030019087648533,FALSE
25,"Massachusetts","MA","25001","25019","2",0.00177832603107955,0.00185792095044202,0.00044912114195405,0.00338535653227635,FALSE
25,"Massachusetts","MA","25001","25019","3",0.00185633207847756,0.0018536839585368,0.00058470488292132,0.00335146059703453,FALSE
25,"Massachusetts","MA","25001","25019","4",0.00150001027009994,0.00147129543909006,0.00023515305074009,0.00345950389061782,FALSE
25,"Massachusetts","MA","25001","25021","1",0.00741734864582208,0.00725478938972487,0.00379422625113075,0.0114674185914968,FALSE
25,"Massachusetts","MA","25001","25021","2",0.0085548591394581,0.00850999824164836,0.00391498052042972,0.0120076350594132,FALSE
25,"Massachusetts","MA","25001","25021","3",0.0123085996474639,0.011540506701862,0.00359085063967985,0.0218099158321558,FALSE
