fips,0-4,5-17,18-49,50-64,65+
56001,1526,4359,22059,4838,4931
56003,623,2258,4056,2272,2528
56005,3068,9653,19849,8710,5738
56007,827,2504,5757,2700,2761
56009,884,2484,5234,2682,2475
56011,476,1310,2283,1636,1634
56013,2344,7377,14565,7431,7755
56015,767,1696,4711,2465,2948
56017,261,738,1542,847,1230
56019,386,1302,2935,1686,2293
56021,5854,17016,42014,18771,17006
56023,1171,4035,7185,4022,3745
56025,4662,14374,32774,14845,13080
56027,57,298,855,490,715
56029,1545,4715,10417,5938,7494
56031,375,1355,2806,1819,2251
56033,1490,5307,11615,6199,6974
56035,423,1525,3102,1687,2069
56037,2361,8202,17937,7384,5902
56039,959,3090,10958,4264,4087
56041,1269,4451,7928,3534,3423
56043,321,1343,2704,1524,1816
56045,299,1019,2613,1438,1466
