fips,0-4,5-17,18-49,50-64,65+
45001,1187,3610,8963,5062,5598
45003,9764,27615,65879,34746,36156
45005,326,1070,3041,1505,1719
45007,11745,35809,82253,41866,38805
45009,612,1770,5030,2513,3117
45011,1347,3523,7703,4021,3927
45013,9020,25051,67800,37985,55433
45015,15221,43068,107341,44557,36615
45017,612,2027,4931,3150,3462
45019,23660,58225,185080,78271,75028
45021,3297,9577,22516,11326,9931
45023,1733,5450,11954,6856,6189
45025,2420,7289,16474,9269,8332
45027,1394,4248,11012,6605,7727
45029,2107,6685,14075,7987,7929
45031,3547,10347,23718,12522,12424
45033,1936,5112,10649,5155,5010
45035,9751,30502,70020,31521,25407
45037,1223,3334,11625,5873,5421
45039,951,2740,7032,4886,4941
45041,7939,24349,54155,25867,24807
45043,2492,8502,19682,14232,19903
45045,32703,92739,228723,102317,91684
45047,3976,11577,27204,13272,13460
45049,970,2941,7263,3491,3589
45051,16127,48837,131823,85250,100979
45053,1759,4124,11880,6976,7427
45055,3880,11980,25871,13659,12924
45057,5918,16605,39598,19619,22735
45059,3832,11148,26422,14108,13156
45061,788,2234,6511,3278,3355
45063,17082,52951,122476,60289,52089
45065,289,703,2613,2303,3852
45067,1471,4862,10528,5600,6203
45069,1335,3836,10575,5270,4959
45071,2078,6153,14453,7898,7853
45073,3562,11812,27524,17556,20015
45075,4316,13534,31607,16381,17415
45077,6242,18779,62065,24217,23326
45079,23271,67698,200418,71262,59468
45081,1113,3083,6980,4015,3940
45083,21082,60203,144063,65829,56675
45085,6730,18093,42193,19103,18606
45087,1360,4230,9599,5886,5810
45089,1384,4498,11485,6048,6867
45091,15977,53369,122055,57139,45133
