fips,0-4,5-17,18-49,50-64,65+
34001,14218,43177,104800,59233,54842
34003,48952,152241,381898,204182,175043
34005,23782,72344,186028,99946,85705
34007,31234,88461,217929,102439,87194
34009,4004,12270,29244,21415,28008
34011,9429,27974,63417,28269,24216
34013,53787,149854,374350,162371,122640
34015,15434,49804,126556,63293,51867
34017,44778,97216,367278,118258,90793
34019,5748,19136,46263,31915,27098
34021,21584,63244,163142,76337,61557
34023,46534,140546,373710,169942,140558
34025,32326,102420,240856,146381,123370
34027,25864,80347,200448,114242,93627
34029,48093,115273,220024,122965,148007
34031,32856,90285,215545,99694,82632
34033,3624,10690,24921,13581,12459
34035,17238,56806,138601,77664,59537
34037,7000,21419,55149,34583,27656
34039,35576,100684,240986,114767,87277
34041,5127,16266,41938,25846,21672
