"state_fips","state_name","state_abbr","geoid_o","geoid_d","quarter","mean_max_norm_prop_flow","median_max_norm_prop_flow","min_max_norm_prop_flow","max_max_norm_prop_flow","imputed"
"09","Connecticut","CT","09110","09110","1",0.664480055293344,0.674329958076026,0.463994653023375,0.747208755023634,FALSE
"09","Connecticut","CT","09110","09110","2",0.705032613779657,0.71467842238166,0.597290859393772,0.795848546279887,FALSE
"09","Connecticut","CT","09110","09110","3",0.676521312570143,0.680490605056727,0.562118266726,0.755806075810136,FALSE
"09","Connecticut","CT","09110","09110","4",0.742813241683592,0.761818605292675,0.538543078987614,0.868067862536552,FALSE
"09","Connecticut","CT","09110","09120","1",0.00148412913898891,0.00144170589720169,0.0005078933831598,0.00238766274491434,FALSE
"09","Connecticut","CT","09110","09120","2",0.00176262992351806,0.00173186872669264,0.00120402393821657,0.00246616718757184,FALSE
"09","Connecticut","CT","09110","09120","3",0.00161992022228807,0.00161996736644052,0.00121096355745701,0.00214087253567615,FALSE
"09","Connecticut","CT","09110","09120","4",0.00181629918931293,0.00173251931599643,0.00088089791733352,0.00310070862186969,FALSE
"09","Connecticut","CT","09110","09130","1",0.00897076868523805,0.00921429630959723,0.00289295377085898,0.0113306633148306,FALSE
"09","Connecticut","CT","09110","09130","2",0.0116311354825201,0.0111224747376173,0.00802566965157039,0.0171339199046496,FALSE
"09","Connecticut","CT","09110","09130","3",0.0121083108238863,0.0121050814494436,0.00862768162067868,0.0166281951525025,FALSE
"09","Connecticut","CT","09110","09130","4",0.0115684819918578,0.0117860758274845,0.00640396738031976,0.0156228178150435,FALSE
"09","Connecticut","CT","09110","09140","1",0.0501547920625021,0.0512603649719249,0.0317097226667916,0.0577081386987,FALSE
"09","Connecticut","CT","09110","09140","2",0.054141055253563,0.0548624610839165,0.0451196693965394,0.0616845405234728,FALSE
"09","Connecticut","CT","09110","09140","3",0.0521100770324136,0.0521898402239415,0.041576126321889,0.0594048756029879,FALSE
"09","Connecticut","CT","09110","09140","4",0.0568671954505667,0.0581655029792653,0.0413766122687264,0.0662998210445688,FALSE
"09","Connecticut","CT","09110","09150","1",0.00436427834851327,0.00444005513527487,0.00207321124808185,0.00553174398703679,FALSE
"09","Connecticut","CT","09110","09150","2",0.00506344837630116,0.00493103319653609,0.00365154089907972,0.00661432458854564,FALSE
"09","Connecticut","CT","09110","09150","3",0.00480697335936747,0.00479354199033485,0.00380985096300229,0.00700337699221288,FALSE
"09","Connecticut","CT","09110","09150","4",0.00504994960667256,0.00507221107545881,0.00282919601908742,0.0063258966638648,FALSE
"09","Connecticut","CT","09110","09160","1",0.0100452048724994,0.0102125171647145,0.00614503283741079,0.0115110934150821,FALSE
"09","Connecticut","CT","09110","09160","2",0.0111055308183867,0.0110773672125545,0.00935200437889974,0.0127220569725391,FALSE
"09","Connecticut","CT","09110","09160","3",0.0107303815361172,0.0106436410100269,0.00868059621738704,0.0124535804531745,FALSE
"09","Connecticut","CT","09110","09160","4",0.0116814865252772,0.0118708693000787,0.00824036412182155,0.0138445403846804,FALSE
"09","Connecticut","CT","09110","09170","1",0.0131521398749654,0.0134823790055699,0.0047237120717279,0.0168971053980696,FALSE
"09","Connecticut","CT","09110","09170","2",0.0149710798517488,0.0152389701258066,0.0105668714721795,0.0180334680486918,FALSE
"09","Connecticut","CT","09110","09170","3",0.0146233382110559,0.0146692707587866,0.00977228506914897,0.0177654252555298,FALSE
"09","Connecticut","CT","09110","09170","4",0.015445640661311,0.0156340946963093,0.00791637064853344,0.0196725193680436,FALSE
"09","Connecticut","CT","09110","09180","1",0.00596302686529014,0.00554215341589745,0.00222935268099178,0.0117409683024217,FALSE
"09","Connecticut","CT","09110","09180","2",0.00837402805175213,0.00729700963132405,0.00488939548109344,0.0187781759384317,FALSE
"09","Connecticut","CT","09110","09180","3",0.00944401090681853,0.00849452767650271,0.00461918405691876,0.0194183558133624,FALSE
"09","Connecticut","CT","09110","09180","4",0.00720219331191933,0.00691966783512506,0.00357000037300453,0.0123555583314033,FALSE
"09","Connecticut","CT","09110","09190","1",0.00332582697852159,0.00327745204939968,0.00113679637682479,0.00514486021438219,FALSE
"09","Connecticut","CT","09110","09190","2",0.00399293584891099,0.00392045114464682,0.00299184334503527,0.00558422485754263,FALSE
"09","Connecticut","CT","09110","09190","3",0.00372410517852868,0.0036708417150922,0.00284654506718853,0.00487855232603025,FALSE
"09","Connecticut","CT","09110","09190","4",0.0041267209548554,0.00396339003869705,0.00200208015086732,0.00671061180550676,FALSE
"09","Connecticut","CT","09120","09110","1",0.00539175897459442,0.00529245594384513,0.00279630866465866,0.00856304558554859,FALSE
"09","Connecticut","CT","09120","09110","2",0.0056230175761976,0.00534053374151817,0.00367730182201859,0.00994040951888418,FALSE
"09","Connecticut","CT","09120","09110","3",0.00621247347105541,0.00581676381846863,0.00419056479717666,0.0118895094245477,FALSE
"09","Connecticut","CT","09120","09110","4",0.00575064978471203,0.0053444319413295,0.00294703905736331,0.0137619447339219,FALSE
"09","Connecticut","CT","09120","09120","1",0.249889782009779,0.255449033636267,0.187359177531816,0.283735670867194,FALSE
"09","Connecticut","CT","09120","09120","2",0.264222724802829,0.2678842910344,0.218249812236709,0.299698799094578,FALSE
"09","Connecticut","CT","09120","09120","3",0.254474384816049,0.255143024951077,0.212657194907392,0.285605507376693,FALSE
"09","Connecticut","CT","09120","09120","4",0.276262581722369,0.281780723661813,0.184531683268667,0.31975763592373,FALSE
"09","Connecticut","CT","09120","09130","1",0.00108530214080471,0.00095181045393237,0.00044959237823972,0.00217909369453187,FALSE
