fips,0-4,5-17,18-49,50-64,65+
48001,2951,8244,27959,10420,8865
48003,1496,4261,8084,2963,1806
48005,5656,16414,34366,16117,14722
48007,1109,3025,8337,5351,7054
48009,418,1547,3147,1823,1932
48011,106,245,639,373,459
48013,3336,10205,20908,8791,7768
48015,1750,5552,11097,6215,6556
48017,496,1360,3115,581,1361
48019,885,2766,6408,5408,6554
48021,6962,20719,42118,20381,16402
48023,150,606,1052,727,950
48025,1515,4698,16203,4717,3950
48027,29750,76498,176914,57588,46147
48029,132802,377240,954240,336875,266184
48031,480,1702,3860,3119,3285
48033,59,192,237,102,123
48035,941,2941,6046,3974,4785
48037,5362,16540,37530,16518,16165
48039,24539,75531,171775,69186,50224
48041,13304,35481,138613,30201,24712
48043,387,1201,3960,1440,2515
48045,82,188,406,305,320
48047,174,1278,2942,1052,1497
48049,1946,5873,14849,7617,8062
48051,931,3207,6581,3968,4170
48053,2659,8116,18508,10943,12426
48055,3060,8212,21076,8875,7446
48057,1163,3344,7449,4097,3815
48059,757,2345,5176,2978,2985
48061,30267,91889,177451,65594,60919
48063,857,2502,4752,2286,2401
48065,257,1091,2199,1058,1196
48067,1679,4734,9771,5952,6432
48069,599,1536,2802,1031,1376
48071,3416,10710,22676,8205,6491
48073,3447,9604,20055,9253,9527
48075,315,1049,3465,760,1154
48077,468,1570,3558,2444,2455
48079,197,517,1014,454,368
48081,151,562,1052,682,906
48083,404,1207,2404,1765,2053
48085,67334,220250,527673,213366,134714
48087,194,527,831,408,628
48089,1388,3511,6991,4206,4910
48091,9703,30940,70941,37856,34386
48093,763,2423,4738,2688,3338
48095,97,293,1600,679,659
48097,2635,7352,16234,8689,8136
48099,5387,13671,44574,11495,9621
48101,88,162,472,329,317
48103,347,1016,1879,649,719
48105,36,710,1047,492,537
48107,301,986,1923,864,967
48109,125,467,613,349,641
48111,444,1947,3123,969,815
48113,179339,479202,1209373,444210,309055
48115,793,2152,5519,1983,1687
48117,1682,4112,7503,2728,2435
48119,425,883,1952,1068,1110
48121,56401,172560,455940,181535,113125
48123,1183,3288,7627,3858,4060
48125,108,263,572,337,467
48127,578,1600,3607,1237,1358
48129,107,466,1331,535,818
48131,620,1834,4088,1544,1656
48133,965,2840,6603,3653,3950
48135,14113,35905,74704,23674,16258
48137,37,259,562,194,238
48139,13777,42393,90507,38695,27788
48141,57585,169255,391365,138403,114171
48143,2475,6598,21301,6923,6497
48145,960,2667,6736,3587,3341
48147,1839,6029,15244,7447,6767
48149,1212,3840,8070,5186,6734
48151,218,611,1396,669,761
48153,306,1020,1896,999,995
48155,42,108,355,170,316
48157,54004,184114,383514,159846,112289
48159,664,1710,3763,2120,2375
48161,997,3534,7708,3773,4037
48163,1016,3570,9125,2569,2302
48165,2207,5754,8908,3212,2151
48167,20442,64242,148167,69535,56604
48169,173,643,2891,648,763
48171,1256,4094,8192,5681,8301
48173,66,185,482,176,159
48175,341,1071,2533,1444,1752
48177,1312,3744,7350,3849,3596
48179,1185,4028,8637,3687,3508
48181,8778,25673,55457,27553,25876
48183,8319,23958,51503,21525,20175
48185,1656,5371,12547,5941,5825
48187,10537,33696,78677,33528,27204
48189,2097,6349,13828,5282,4575
48191,144,455,981,552,688
48193,382,1507,2827,1595,2095
48195,353,1101,1979,964,722
48197,222,524,1229,767,759
48199,3302,10961,22318,10852,10209
48201,330675,922396,2212576,805508,567148
48203,3977,12867,27908,13119,12284
48205,380,780,2308,915,832
48207,225,756,2186,1024,1230
48209,15524,44696,134263,41493,32662
48211,119,544,1247,580,744
48213,4711,13453,30058,17504,19136
48215,69846,206399,384526,126671,104535
48217,2131,6507,13667,7403,7620
48219,1458,4229,8730,3662,3284
48221,3243,10224,22100,13487,16840
48223,2466,6706,14167,7371,7074
48225,1128,3351,8345,4329,4898
48227,1927,5370,14854,5817,4322
48229,97,504,1764,668,370
48231,6899,19774,45455,19947,16897
48233,1095,3936,7828,3701,3624
48235,70,260,428,342,309
48237,499,1503,3823,1560,1497
48239,996,2731,5633,2798,2994
48241,1871,5746,11596,6600,6914
48243,133,203,444,453,632
48245,16757,45723,106809,45326,39263
48247,734,793,2165,582,453
48249,2576,8033,15512,6410,6319
48251,12213,38046,82435,35467,27436
48253,855,2583,10078,3533,3255
48255,725,2183,7130,2662,2268
48257,12781,36868,76601,27950,18404
48259,2257,8595,17856,9970,9889
48261,0,20,45,23,57
48263,17,72,189,182,274
48265,2403,7272,17686,10584,15544
48267,217,529,1529,743,1371
48269,16,15,80,35,65
48271,66,164,1295,796,836
48273,2047,5316,15027,4137,4052
48275,161,698,1095,734,619
48277,3210,8984,19177,9398,9900
48279,869,2620,4843,2299,2197
48281,1105,3724,8285,4838,4763
48283,139,1362,3336,905,1097
48285,1235,3591,6887,3889,4950
48287,1069,2755,6888,3681,3578
48289,845,2854,5400,3165,3999
48291,7863,23083,43543,16986,11905
48293,1284,3703,8247,4392,4657
48295,213,687,1065,411,542
48297,672,1582,4944,2046,2376
48299,911,2553,5754,4907,8299
48301,0,0,2,4,27
48303,19949,55023,154690,46908,42314
48305,380,1219,2271,967,915
48307,353,1294,2560,1529,1778
48309,16761,46975,118789,42771,40771
48311,95,184,218,82,121
48313,803,2234,6464,2038,2109
