fips,0-4,5-17,18-49,50-64,65+
01001,3430,10496,24116,11769,9474
01003,12448,38680,87325,50166,51326
01005,1380,3801,9878,4817,4881
01007,1069,3389,9483,4455,3756
01009,3397,10341,22508,12027,11019
01011,552,1553,4166,2069,1817
01013,1066,3153,6923,3639,4026
01015,6504,18325,48197,22176,20939
01017,1985,5156,13040,7385,6884
01019,1178,3569,8673,5801,6003
01021,2758,8208,17821,9027,7686
01023,674,1818,4297,2754,2982
01025,1336,3614,8405,4745,4702
01027,744,2188,5197,3149,2910
01029,900,2427,5658,3152,3117
01031,3339,9706,21908,10001,9277
01033,3246,9065,21846,11891,11600
01035,608,1697,3910,2422,2774
01037,496,1246,3330,2693,2558
01039,2185,6134,13418,7662,8248
01041,714,2302,4755,2755,2618
01043,5217,14915,34426,17961,16944
01045,3295,8223,19930,9176,8892
01047,2226,6720,13595,7572,7423
01049,4250,13192,27913,14084,12507
01051,4782,14473,37364,17806,14244
01053,2138,6215,14365,7063,6914
01055,5947,16540,39631,20971,20119
01057,786,2666,5969,3257,3495
01059,2162,5863,12241,6219,5493
01061,1434,4476,9491,5869,5456
01063,307,1315,2606,1543,1818
01065,969,2546,5406,2892,2936
01067,848,2722,6241,3566,4073
01069,6706,18106,41961,21066,19789
01071,2773,8210,19679,11173,11004
01073,41493,112597,282349,123123,110182
01075,919,2166,4823,2838,3063
01077,4764,13784,38850,18467,19172
01079,1802,5420,12289,7443,6228
01081,9726,27841,87046,30080,22970
01083,5887,18066,44455,22625,16544
01085,575,1624,3564,2238,2007
01087,920,2024,8557,3523,3927
01089,22629,63725,168445,80940,61396
01091,1194,3092,7209,3690,3842
01093,1539,4636,10605,6253,6157
01095,7177,18354,37408,19017,16756
01097,26371,70305,167986,78392,70108
01099,678,3476,7146,4137,4143
01101,15396,39312,95045,41482,35962
01103,7548,21336,47782,24953,22123
01105,522,1231,3220,1527,1731
01107,944,2695,7574,3955,3675
01109,1648,4649,16186,5380,5090
01111,1123,3551,8190,4820,4626
01113,3945,10361,24125,11479,8948
01115,5099,15716,36947,18856,16285
01117,12151,40074,93104,44437,37189
01119,661,1650,5350,2047,2312
01121,4346,12537,32006,16924,15357
01123,2140,6243,14315,9030,9342
01125,12970,35449,115708,37740,32169
01127,3705,11012,24045,13428,12696
01129,842,2318,5450,3538,3122
01131,634,1695,3821,1983,2214
01133,1220,3595,8337,5315,5170
