fips,0-4,5-17,18-49,50-64,65+
49001,0.0598321565290901,0.224585805648263,0.26039227270969,0.373219959542316,0.462902720860868
49003,0.0609604549476015,0.228820983252297,0.265302678861407,0.380258039306393,0.471632013571853
49005,0.0607115341245183,0.227886634787561,0.2642193640921,0.378705325432956,0.469706190854296
49007,0.0628200280490241,0.23580107134158,0.273395625768875,0.391857651253214,0.4860189502665
49009,0.0620438434556481,0.23288758714934,0.270017635035528,0.387015980831451,0.480013852322397
49011,0.0602106053151813,0.226006349891551,0.262039299078639,0.375580640634683,0.465830661001266
49013,0.0615783549356717,0.231140330818573,0.267991807776937,0.38411236483846,0.476412512926887
49015,0.0614552719524579,0.2306783268971,0.267456145023157,0.383344599999614,0.475460258301172
49017,0.0601602830286506,0.22581746030578,0.261820294193677,0.375266741172712,0.465441333176458
49019,0.0601602830286506,0.22581746030578,0.261820294193677,0.375266741172712,0.465441333176458
49021,0.0628200280490241,0.23580107134158,0.273395625768875,0.391857651253214,0.4860189502665
49023,0.0614059696806211,0.230493266035464,0.267241579288641,0.383037063167119,0.475078822011694
49025,0.0615291512882338,0.23095564015319,0.2677776712603,0.383805443203483,0.476031839663602
49027,0.0624573925695043,0.234439883879032,0.271817419630986,0.38959561012272,0.483213352743556
49029,0.0572717094858195,0.214974919205401,0.249249090457419,0.357248448613488,0.443093341227796
49031,0.0642501056347474,0.241169006334414,0.279619388613134,0.400778163727581,0.497083014205956
49033,0.0616029420218723,0.23123262083256,0.268098811896903,0.38426573372652,0.476602735538949
49035,0.0599333098667839,0.224965494517224,0.260832496646487,0.373850932029214,0.463685312663653
49037,0.0661545685930867,0.248317592857749,0.287907698224243,0.412657788823756,0.511817249713002
49039,0.0613813036946166,0.230400679863408,0.267134231793132,0.38288320211927,0.474887988976475
49041,0.0628923042317578,0.236072367007157,0.273710175010897,0.392308494337612,0.486578128534202
49043,0.0545635573507454,0.204809607367143,0.237463088912369,0.34035558549572,0.422141213399652
49045,0.0626510593678509,0.235166831000065,0.272660266365841,0.390803661425508,0.48471169231705
49047,0.063252446348572,0.237424195390833,0.275277529920629,0.394554982414663,0.489364435688096
49049,0.0601099186137707,0.225628412587163,0.261601105964219,0.374952578923275,0.465051679417762
49051,0.0563655387250375,0.211573519319937,0.245305393998002,0.351595952793568,0.436082580876435
49053,0.0615537580283849,0.231048003940187,0.267884760915156,0.383958934688605,0.476222214332146
49055,0.063036607987578,0.236614025157873,0.274338191534425,0.393208629733581,0.487694561654361
49057,0.0623360452767752,0.233984395040225,0.271289310681319,0.388838672143041,0.482274526613395
