fips,0-4,5-17,18-49,50-64,65+
49001,496,1645,2951,1071,1110
49003,4466,14186,25583,9046,7965
49005,10411,30459,69444,15735,13997
49007,1253,3925,8016,3344,3979
49009,41,124,280,173,165
49011,25970,85815,165288,52943,40908
49013,1571,4930,8016,3035,2633
49015,600,2205,3658,1713,1870
49017,287,836,2056,870,1170
49019,459,1425,4281,1631,1958
49021,4016,12873,28300,8468,8595
49023,951,3264,5157,1652,1562
49025,389,1308,2838,1617,2018
49027,925,3175,4907,2027,2281
49029,768,3473,4918,2061,1582
49031,56,271,597,263,507
49033,177,583,842,474,555
49035,76018,226313,567809,184218,142165
49037,840,3275,5547,2472,2349
49039,1738,5387,13669,4580,4345
49041,1419,4725,8652,3543,3746
49043,2154,7792,16869,9587,6568
49045,5731,18851,36046,11443,7276
49047,2732,8817,15557,5525,4425
49049,59879,163109,350551,76175,55686
49051,2219,8340,14660,6454,4969
49053,11732,36289,75061,29546,43803
49055,149,398,843,534,660
49057,18011,53738,122445,41985,33469
