fips,0-4,5-17,18-49,50-64,65+
39001,1628,4973,10012,5796,5101
39003,6171,17822,39408,19296,18988
39005,2795,9014,19376,10630,10481
39007,5478,15881,36087,20556,19341
39009,2300,6860,32995,10365,9053
39011,2795,8218,16978,9365,8853
39013,3080,9341,25273,14178,14110
39015,2507,7505,16172,9321,8205
39017,22831,69031,163706,73807,60535
39019,1378,4123,9327,6051,5852
39021,2152,6459,14397,8423,7341
39023,7888,22735,50407,27300,27115
39025,11643,35387,82017,43341,37474
39027,2454,7161,16201,8590,7608
39029,4998,15511,36494,22529,21671
39031,2333,6527,13099,7502,7218
39033,2361,6807,15215,8688,8696
39035,68182,189445,504240,249883,237668
39037,3080,9183,18449,10514,10429
39039,2237,6452,14816,7292,7461
39041,12534,43340,89964,42815,32507
39043,3789,11192,26442,16250,17265
39045,9301,29297,64397,31847,26447
39047,1618,5225,10938,5924,5175
39049,88142,220782,621797,222928,167986
39051,2434,7415,15658,8890,8037
39053,1803,5092,10804,5816,5647
39055,4975,16438,31946,21385,20735
39057,8957,25937,70624,32348,30665
39059,2198,6296,14066,8090,7633
39061,52296,138884,349116,153431,134151
39063,4449,11941,30343,14426,13726
39065,1808,5278,13007,5528,4906
39067,677,2350,4783,3353,3245
39069,1619,4859,10078,5647,5378
39071,2737,7656,16021,8904,8085
39073,1511,4541,10202,6224,5460
39075,3688,9825,17238,7248,6313
39077,3403,10525,22020,11841,10623
39079,2077,5573,12549,6593,5796
39081,3266,9337,24079,13832,14341
39083,3725,10723,24355,12335,11750
39085,11048,34329,86932,50896,48896
39087,2982,9557,21764,12278,10804
39089,10414,31046,71032,36968,30851
39091,2654,7938,16975,9813,8760
39093,17062,51329,119921,65284,60992
39095,26072,72237,174226,82899,73314
39097,2205,6661,18615,9556,7089
39099,12087,34066,84098,46810,50002
39101,3623,10250,26180,13134,11958
39103,9125,30530,68254,39940,35200
39105,1061,3530,8042,4864,4575
39107,3062,8039,15264,8170,7903
39109,6270,18971,41371,21959,20978
39111,640,2094,4587,2870,3117
39113,31845,87266,216072,102320,98025
39115,700,2216,4805,3005,3032
39117,1957,5816,13050,7789,6602
39119,5088,14529,33449,17522,15794
39121,694,1914,4362,3394,3888
39123,1553,5561,12813,9382,10852
39125,1048,3420,6789,3971,3572
39127,2101,6272,13310,7436,6355
39129,3174,9560,25280,11855,9538
39131,1730,4668,10265,5443,4974
39133,7018,22653,70094,32958,28698
39135,2130,6994,14855,8738,8085
39137,2155,6583,12324,7003,6287
39139,7185,20167,49143,23880,24763
39141,4272,12016,30880,16148,13432
39143,3137,9671,22052,12241,11669
39145,3943,11950,29120,14576,13529
39147,2964,8899,21828,10935,10235
39149,3073,8769,17934,9791,8440
39151,20621,60254,141610,76179,75100
39153,28963,83083,212637,111291,102113
39155,10582,30948,73230,42244,44363
39157,5897,15625,34178,18482,18403
39159,4037,11810,28389,12607,8450
39161,1770,4912,10733,5790,5619
39163,708,2051,4707,2839,2381
39165,13573,45632,98886,50502,37771
39167,2857,8933,21878,12784,12866
39169,7283,20817,44660,22165,21693
39171,2102,6114,13777,7657,7212
39173,6674,20208,60499,23024,21390
39175,1179,3734,7961,4423,4402
