fips,0-4,5-17,18-49,50-64,65+
30001,0.0296793171123572,0.211940066612438,0.316857603162636,0.403344954237168,0.466504027896344
30003,0.0325524422588688,0.232457059393381,0.347531204716997,0.442391018752409,0.511664246658248
30005,0.0328092482185123,0.234290911297293,0.350272875643672,0.445881038002114,0.515700761855276
30007,0.0294447919042847,0.210265321602874,0.314353802450855,0.400157732679497,0.46281772494689
30009,0.0300580353858712,0.214644494608947,0.320900814937532,0.408491774297786,0.47245677941564
30011,0.0304440291794655,0.21740087710982,0.325021700462321,0.413737469420208,0.478523888667954
30013,0.0309551299902904,0.221050649086776,0.330478233619043,0.42068338169886,0.486557449076647
30015,0.0310257770125484,0.221555139622952,0.331232464117625,0.421643481954933,0.487667889735287
30017,0.0299363916841017,0.213775836675935,0.319602141803086,0.406838623952792,0.470544765179299
30019,0.0299972751956094,0.21421060596108,0.32025213666164,0.407666037099459,0.471501741488534
30021,0.0297161782117781,0.212203291801788,0.317251133767408,0.403845900347309,0.467083416272683
30023,0.0305278147533717,0.217999190071254,0.325916198675572,0.414876123936584,0.479840843083006
30025,0.0296547175912534,0.211764401379925,0.316594977669387,0.403010644230091,0.466117368875996
30027,0.0298998020696736,0.213514550161496,0.319211509583198,0.406341367351462,0.469969644045437
30029,0.029032956350419,0.20732440303695,0.309957029236666,0.394560845392692,0.456344430969743
30031,0.0277870922509052,0.198427684852991,0.296656133163354,0.377629424891952,0.436761749251212
30033,0.0298387196727421,0.213078360635117,0.318559391415726,0.405511251331551,0.469009541624812
30035,0.0335243703285701,0.239397599805923,0.357907548534011,0.455599620598314,0.526941160127135
30037,0.0307778029824138,0.219784356546443,0.32858508323155,0.418273489530309,0.483770196151787
30039,0.0298264881823029,0.21299101553588,0.318428807523617,0.405345024125824,0.46881728519467
30041,0.0323274745167068,0.230850564268208,0.345129439902108,0.439333684133702,0.508128169414016
30043,0.0291583692726405,0.208219976981225,0.311295942722791,0.396265219829027,0.458315690387374
30045,0.0303600123805001,0.216800912969745,0.324124733680881,0.412595672531634,0.477203299822194
30047,0.0303239339216701,0.21654327661852,0.323739558579063,0.41210536258715,0.476636213109897
30049,0.0290706370364262,0.207593480895856,0.310359309781348,0.395072929768342,0.456936701732904
30051,0.0314347203568369,0.224475404914134,0.335598359984098,0.427201063817859,0.494095723521684
30053,0.0314695253725066,0.224723947605044,0.335969939754663,0.427674067539587,0.494642794060384
30057,0.0287804910669827,0.205521547911064,0.307261699546681,0.391129816376472,0.452376143182623
30055,0.0298142516738157,0.212903634602752,0.318298170058622,0.405178728724312,0.468624949890086
30059,0.0298142516738157,0.212903634602752,0.318298170058622,0.405178728724313,0.468624949890086
30061,0.0307184665035075,0.219360634624395,0.32795160455631,0.417467100714878,0.482837536336665
30063,0.028615194191269,0.204341162570089,0.305496983342107,0.388883414934085,0.449777981707843
30065,0.0305994483632104,0.218510725831441,0.326680962023511,0.415849632018756,0.480966791075542
30067,0.0292333587730911,0.208755477163408,0.312096533696135,0.397284334807752,0.459494386779805
30069,0.0298142516738157,0.212903634602752,0.318298170058622,0.405178728724312,0.468624949890086
30071,0.0308488561042525,0.220291747040588,0.329343649265863,0.419239108721208,0.484887019945505
30073,0.0316890694268555,0.22629171216401,0.338313801056668,0.430657693686347,0.498093620953291
30075,0.0293703422480915,0.209733676449681,0.31355897487688,0.399145954239429,0.461647513908741
30077,0.0307659448417377,0.219699677538659,0.328458485236779,0.418112336186038,0.483583808090101
30079,0.0311782964044703,0.222644280924999,0.332860767382733,0.423716236086106,0.49006521277323
30081,0.0291208021074517,0.207951709774725,0.310894874131009,0.395754678212907,0.457725203961731
30083,0.0300458931775851,0.214557787073755,0.320771184225339,0.408326760445648,0.472265926335982
30085,0.0335352530979944,0.239475313685525,0.358023733425413,0.455747518547543,0.527112217154893
30087,0.0325075732613072,0.23213664978638,0.347052181464209,0.441781244487737,0.510958988918963
30089,0.0306471110842525,0.218851085423757,0.327189811182419,0.416497373271183,0.481715960986105
30091,0.0304919348411655,0.21774297154189,0.325533143265627,0.414388512261016,0.479276877156788
30093,0.0301065552485836,0.214990975051753,0.321418814975964,0.409151164193154,0.473219422009559
30095,0.0291458522644343,0.208130592999007,0.311162310631327,0.396095112407654,0.458118946145473
30097,0.0291583692726405,0.208219976981225,0.311295942722791,0.396265219829027,0.458315690387374
30099,0.0298753840973934,0.213340181369519,0.318950822312616,0.406009524611463,0.469585838637159
30101,0.0313533584002815,0.223894399009356,0.334729736408793,0.426095346509093,0.492816863893381
30103,0.0300458931775851,0.214557787073755,0.320771184225339,0.408326760445648,0.472265926335982
30105,0.0305994483632104,0.218510725831441,0.326680962023511,0.415849632018756,0.480966791075542
30107,0.0308251899280769,0.220122746826192,0.329090988201235,0.418917482967138,0.48451503138293
30109,0.0302275141738508,0.215854742994305,0.322710177408468,0.410795008355463,0.475120672824513
30111,0.0298387196727421,0.213078360635117,0.318559391415726,0.405511251331551,0.469009541624812
