fips,0-4,5-17,18-49,50-64,65+
30001,484,1215,3800,1900,2314
30003,916,3125,4854,2182,1814
30005,489,1527,2645,1125,1163
30007,405,1121,2667,1693,1782
30009,420,1487,3606,2485,3118
30011,86,145,320,350,407
30013,4822,14040,34183,14947,16614
30015,333,985,2106,1101,1381
30017,571,1798,4696,2414,2482
30019,18,249,435,319,473
30021,403,1482,3368,1706,1868
30023,350,805,3657,2257,2528
30025,190,463,1086,407,614
30027,646,1810,4029,2271,2931
30029,5856,18092,42164,21231,23352
30031,5678,17627,65228,18676,16865
30033,92,180,342,191,289
30035,1048,3086,5400,2301,1802
30037,66,98,282,194,259
30039,147,362,1106,765,1082
30041,1363,3200,6317,2643,2632
30043,559,1996,4317,2941,2961
30045,107,359,626,440,539
30047,1587,5580,11128,6372,7894
30049,3804,11762,28432,14623,14843
30051,144,387,687,313,421
30053,935,2888,6164,4806,6382
30055,58,253,448,403,508
30057,432,1072,2902,1978,2839
30059,73,173,598,466,697
30061,313,715,1450,1087,1394
30063,5510,16427,58109,19943,20683
30065,217,781,1550,1110,1494
30067,797,2193,6641,3719,4360
30069,13,53,143,112,126
30071,256,731,1327,894,1013
30073,401,1033,2100,1182,1319
30075,83,281,601,305,545
30077,229,706,3046,1600,1472
30079,66,146,370,141,527
30081,2013,6690,15253,10149,12622
30083,685,2117,4454,2016,1963
30085,841,2624,4162,1613,1286
30087,628,1680,2919,1505,1433
30089,513,1752,3685,2951,4384
30091,264,538,1302,732,833
30093,1817,5410,14750,6836,6972
30095,386,1539,3018,1925,2314
30097,174,572,1223,792,959
30099,411,1176,2070,1230,1466
30101,279,787,2172,911,912
30103,23,105,222,215,167
30105,424,1255,2566,1431,1843
30107,64,381,672,343,596
30109,57,299,329,264,244
30111,9395,29408,68974,30288,30892
