fips,0-4,5-17,18-49,50-64,65+
46003,189,485,966,482,520
46005,1177,4220,7053,3298,3561
46007,264,910,1278,381,512
46009,345,962,2864,1359,1514
46011,1870,5585,18629,4533,4736
46013,2112,6836,15210,6988,6731
46015,314,969,1793,1097,1110
46017,235,473,697,237,166
46019,736,1911,3693,2187,2149
46021,79,252,425,408,429
46023,757,2094,3105,1566,1759
46025,322,829,1199,646,921
46027,708,1937,8825,1893,1856
46029,1547,5065,11067,5463,5625
46031,388,957,1355,605,501
46033,324,901,2437,2233,2997
46035,1233,3475,7570,3518,4156
46037,278,939,1688,1083,1449
46039,260,788,1491,833,956
46041,597,1399,1897,794,518
46043,212,510,860,553,693
46045,369,587,1279,885,928
46047,304,874,2017,1681,2382
46049,95,436,703,380,512
46051,398,1279,2585,1534,1767
46053,251,728,1258,711,1068
46055,105,245,547,324,501
46057,643,1468,2360,991,911
46059,203,591,1068,519,759
46061,259,737,1224,686,566
46063,66,202,351,291,238
46065,892,3420,6757,3407,3188
46067,559,1398,2395,1439,1613
46069,70,144,322,318,337
46071,268,655,960,571,348
46073,111,293,518,305,545
46075,158,161,340,100,245
46077,349,968,1709,1007,1211
46079,517,1629,4029,2131,2666
46081,1055,3380,10578,5407,6813
46083,4411,14280,30438,11143,10366
46085,305,738,1342,657,682
46087,449,1188,1998,1034,1082
46089,108,305,659,362,711
46091,301,756,1430,848,1009
46093,1559,4917,13464,5502,5104
46095,161,396,769,298,319
46097,132,372,691,509,596
46099,14234,37373,87894,35482,28306
46101,455,1227,2134,1288,1293
46102,1192,3585,5641,2060,1013
46103,6841,18134,43536,22131,22870
46105,221,450,1005,519,806
46107,119,368,709,458,734
46109,722,2165,3334,1863,2137
46111,177,441,829,455,482
46115,398,915,2075,1309,1522
46117,106,533,994,647,735
46119,57,279,475,362,353
46121,949,2634,3762,1173,726
46123,388,911,1780,1152,1380
46125,506,1742,3200,1630,1804
46127,869,3239,6483,3162,3328
46129,359,891,1828,981,1212
46135,1256,3718,8690,4745,5005
46137,187,413,1069,429,279
